Read 100 bodies from file dataset_2d/bodies_2d_100.csv
Using 7 MPI processes

Initial state:
ID	Mass		Pos_X		Pos_Y		Vel_X		Vel_Y
44	72.93		59.21		-62.33		-5.99		-4.19
45	96.49		7.00		-64.91		-8.23		2.82
46	45.73		-60.32		95.95		-1.49		-5.42
47	10.95		-86.30		93.86		0.42		9.98
48	62.53		55.91		15.39		-0.46		-3.84
49	12.88		13.02		9.55		-9.95		-2.92
50	54.98		97.03		19.89		-6.95		-1.24
51	77.65		-82.99		-9.07		-2.31		-2.65
52	32.03		23.66		-62.32		-5.87		-5.50
53	99.95		-76.03		57.27		-8.50		-7.87
54	23.76		-54.28		-92.57		-7.93		2.64
55	32.70		-87.92		-19.57		2.54		-7.38
56	79.48		44.74		-12.09		9.84		9.77
57	30.10		-69.04		88.82		1.13		-0.44
58	72.87		14.55		-23.64		-7.08		-9.64
59	23.24		-1.18		76.53		-2.52		-9.29
60	29.34		-73.21		12.98		5.59		-7.71
61	27.79		97.03		-69.18		-4.02		4.59
62	58.00		72.79		-25.11		-5.27		7.63
63	81.39		-75.98		6.28		3.02		-3.66
64	57.17		-14.39		-0.52		-5.62		2.15
65	85.79		81.53		84.76		-1.97		8.56
66	12.27		-24.98		-74.23		8.03		-0.86
67	22.61		-13.46		-77.62		6.53		-3.58
68	5.82		41.88		74.11		-7.16		9.29
69	96.26		17.77		91.21		-9.29		4.58
70	67.75		62.12		73.12		0.30		-7.94
71	45.47		-5.15		94.95		1.64		5.15
72	29.34		46.60		89.09		-9.12		6.52
73	77.87		26.86		32.88		-6.52		0.33
74	77.93		-37.46		-95.20		5.27		-6.92
75	8.00		1.67		68.44		2.16		-3.12
76	43.86		-39.34		75.26		0.98		3.46
77	56.27		48.97		16.15		-1.17		-9.19
78	12.95		-37.51		98.54		-0.47		-1.26
79	7.37		-60.84		-55.19		-6.91		6.87
80	80.37		97.16		65.03		1.81		9.58
81	37.75		87.15		-86.07		5.54		-4.33
82	57.18		81.73		3.93		1.20		-9.10
83	53.09		43.16		-56.00		-2.65		-4.79
84	20.34		-83.52		91.71		3.01		-6.04
85	8.57		84.83		2.68		-2.49		-8.20
86	19.13		2.90		-75.70		-7.49		-9.26
87	26.08		99.99		56.74		6.19		-0.43
88	48.21		74.71		15.47		4.49		7.28
89	52.73		-54.91		-2.89		-4.08		-3.90
90	22.78		66.67		76.67		-3.64		7.88
91	43.40		97.82		-43.81		-8.80		4.44
92	57.55		-54.88		-63.93		-1.98		8.26
93	5.82		-26.76		55.13		3.18		6.09
94	5.83		45.33		45.60		9.73		-9.96
95	57.99		98.53		4.06		0.01		-2.06
96	54.97		-92.16		81.10		-2.64		0.44
97	12.29		-94.24		-65.24		6.93		-4.32
98	48.23		74.69		17.24		5.23		7.76
99	82.57		82.78		13.83		6.94		-1.87

Step 20:
ID	Mass		Pos_X		Pos_Y		Vel_X		Vel_Y
---------------------------------------------------------------
0	15.45		-91.85		60.04		-6.15		8.01
1	28.67		21.59		-3.40		-4.24		-6.23
2	60.83		-30.63		89.85		0.18		-1.75
3	35.77		84.41		89.26		-7.40		-4.60
4	23.62		-75.70		66.53		9.79		8.10
5	70.80		-21.49		14.50		0.87		-0.81
6	80.33		-92.99		-57.18		-8.92		-1.32
7	88.20		47.56		-62.11		-2.06		7.00
8	68.38		-23.02		54.21		4.83		4.44
9	51.08		9.70		-17.05		0.33		-2.92
10	69.63		-62.99		38.06		1.33		-6.34
11	68.26		89.24		31.77		-6.67		0.32
12	91.10		84.58		61.61		-0.30		7.51
13	84.27		87.11		-5.15		-1.55		9.31
14	52.67		75.32		3.08		-5.20		-8.15
15	8.09		52.84		-15.84		2.00		6.86
16	35.33		-61.78		42.88		-6.89		2.33
17	60.81		53.16		31.56		-5.37		7.18
18	67.35		66.12		-48.10		0.09		-4.03
19	73.44		98.32		65.49		-6.86		-4.88
20	52.83		7.94		37.01		1.21		-2.22
21	50.61		-64.91		34.92		-3.83		4.06
22	53.46		59.60		-16.82		-9.47		-9.80
23	99.22		-2.87		-88.13		-2.79		3.56
24	51.98		-35.36		-79.46		2.72		5.40
25	12.57		84.52		-12.32		3.63		3.66
26	61.81		100.13		40.28		9.56		-5.98
27	20.52		14.20		-95.37		4.97		0.42
28	38.09		88.75		-82.46		-2.41		3.81
29	44.08		26.80		75.29		-7.69		-6.23
30	49.85		44.45		25.66		0.96		6.43
31	73.23		76.51		97.70		3.70		9.59
32	90.72		25.27		11.21		-1.32		8.44
33	1.79		-25.79		2.72		7.54		9.81
34	11.09		-91.50		90.77		6.65		9.96
35	23.52		39.51		71.73		-8.31		-2.83
36	11.48		98.42		55.12		5.08		0.29
37	4.82		37.65		16.66		-2.60		0.12
38	83.89		90.73		-80.91		9.22		-0.36
39	40.86		-23.13		83.88		4.49		3.59
40	22.55		22.19		23.65		2.23		5.55
41	3.53		6.30		60.43		-6.56		0.60
42	84.29		73.68		29.34		-6.96		-2.81
43	46.96		62.48		-33.87		-6.00		-7.08
44	72.93		58.01		-63.17		-5.99		-4.19
45	96.49		5.35		-64.35		-8.23		2.82
46	45.73		-60.62		94.87		-1.49		-5.42
47	10.95		-86.22		95.85		0.42		9.98
48	62.53		55.82		14.62		-0.46		-3.84
49	12.88		11.03		8.96		-9.95		-2.92
50	54.98		95.64		19.64		-6.95		-1.24
51	77.65		-83.45		-9.60		-2.31		-2.65
52	32.03		22.49		-63.42		-5.87		-5.50
53	99.95		-77.73		55.70		-8.50		-7.87
54	23.76		-55.87		-92.04		-7.93		2.64
55	32.70		-87.42		-21.05		2.54		-7.38
56	79.48		46.71		-10.13		9.84		9.77
57	30.10		-68.81		88.73		1.13		-0.44
58	72.87		13.13		-25.57		-7.08		-9.64
59	23.24		-1.68		74.67		-2.52		-9.29
60	29.34		-72.09		11.44		5.59		-7.71
61	27.79		96.22		-68.26		-4.02		4.59
62	58.00		71.74		-23.58		-5.27		7.63
63	81.39		-75.37		5.55		3.02		-3.66
64	57.17		-15.51		-0.09		-5.62		2.15
65	85.79		81.14		86.47		-1.97		8.56
66	12.27		-23.37		-74.40		8.03		-0.86
67	22.61		-12.16		-78.33		6.53		-3.58
68	5.82		40.44		75.97		-7.16		9.29
69	96.26		15.91		92.12		-9.29		4.58
70	67.75		62.18		71.53		0.30		-7.94
71	45.47		-4.83		95.98		1.64		5.15
72	29.34		44.77		90.39		-9.12		6.52
73	77.87		25.56		32.94		-6.52		0.33
74	77.93		-36.41		-96.59		5.27		-6.92
75	8.00		2.11		67.82		2.16		-3.12
76	43.86		-39.14		75.95		0.98		3.46
77	56.27		48.74		14.31		-1.17		-9.19
78	12.95		-37.61		98.29		-0.47		-1.26
79	7.37		-62.22		-53.82		-6.91		6.87
80	80.37		97.52		66.94		1.81		9.58
81	37.75		88.26		-86.94		5.54		-4.33
82	57.18		81.97		2.11		1.20		-9.10
83	53.09		42.63		-56.96		-2.65		-4.79
84	20.34		-82.92		90.50		3.01		-6.04
85	8.57		84.33		1.04		-2.49		-8.20
86	19.13		1.40		-77.55		-7.49		-9.26
87	26.08		101.23		56.65		6.19		-0.43
88	48.21		75.61		16.93		4.49		7.28
89	52.73		-55.72		-3.67		-4.08		-3.90
90	22.78		65.94		78.25		-3.64		7.88
91	43.40		96.06		-42.92		-8.80		4.44
92	57.55		-55.27		-62.28		-1.98		8.26
93	5.82		-26.13		56.35		3.18		6.09
94	5.83		47.28		43.61		9.73		-9.96
95	57.99		98.53		3.64		0.01		-2.06
96	54.97		-92.69		81.19		-2.64		0.44
97	12.29		-92.85		-66.10		6.93		-4.32
98	48.23		75.73		18.79		5.23		7.76
99	82.57		84.17		13.45		6.94		-1.87

Step 40:
ID	Mass		Pos_X		Pos_Y		Vel_X		Vel_Y
---------------------------------------------------------------
0	15.45		-93.08		61.65		-6.15		8.01
1	28.67		20.74		-4.65		-4.24		-6.23
2	60.83		-30.59		89.50		0.18		-1.75
3	35.77		82.92		88.34		-7.40		-4.60
4	23.62		-73.74		68.15		9.79		8.10
5	70.80		-21.32		14.34		0.87		-0.81
6	80.33		-94.77		-57.44		-8.92		-1.32
7	88.20		47.15		-60.71		-2.06		7.00
8	68.38		-22.06		55.10		4.83		4.44
9	51.08		9.77		-17.63		0.33		-2.92
10	69.63		-62.73		36.79		1.33		-6.34
11	68.26		87.90		31.84		-6.67		0.32
12	91.10		84.52		63.11		-0.30		7.51
13	84.27		86.80		-3.28		-1.55		9.31
14	52.67		74.28		1.45		-5.20		-8.15
15	8.09		53.24		-14.46		2.00		6.86
16	35.33		-63.16		43.34		-6.89		2.33
17	60.81		52.09		32.99		-5.37		7.18
18	67.35		66.13		-48.90		0.09		-4.03
19	73.44		96.94		64.51		-6.86		-4.88
20	52.83		8.18		36.57		1.21		-2.22
21	50.61		-65.68		35.73		-3.83		4.06
22	53.46		57.70		-18.78		-9.47		-9.80
23	99.22		-3.43		-87.42		-2.79		3.56
24	51.98		-34.82		-78.38		2.72		5.40
25	12.57		85.24		-11.58		3.63		3.66
26	61.81		102.04		39.08		9.56		-5.98
27	20.52		15.20		-95.29		4.97		0.42
28	38.09		88.27		-81.70		-2.41		3.81
29	44.08		25.26		74.04		-7.69		-6.23
30	49.85		44.64		26.95		0.96		6.43
31	73.23		77.25		99.62		3.70		9.59
32	90.72		25.01		12.89		-1.32		8.44
33	1.79		-24.28		4.68		7.54		9.81
34	11.09		-90.17		92.76		6.65		9.96
35	23.52		37.84		71.16		-8.31		-2.83
36	11.48		99.43		55.18		5.08		0.29
37	4.82		37.13		16.68		-2.60		0.12
38	83.89		92.57		-80.98		9.22		-0.36
39	40.86		-22.23		84.60		4.49		3.59
40	22.55		22.64		24.76		2.23		5.55
41	3.53		4.98		60.55		-6.56		0.60
42	84.29		72.29		28.78		-6.96		-2.81
43	46.96		61.28		-35.29		-6.00		-7.08
44	72.93		56.81		-64.01		-5.99		-4.19
45	96.49		3.71		-63.78		-8.23		2.82
46	45.73		-60.92		93.79		-1.49		-5.42
47	10.95		-86.13		97.85		0.42		9.98
48	62.53		55.73		13.85		-0.46		-3.84
49	12.88		9.04		8.38		-9.95		-2.92
50	54.98		94.25		19.39		-6.95		-1.24
51	77.65		-83.91		-10.13		-2.31		-2.65
52	32.03		21.31		-64.52		-5.87		-5.50
53	99.95		-79.43		54.12		-8.50		-7.87
54	23.76		-57.45		-91.52		-7.93		2.64
55	32.70		-86.91		-22.53		2.54		-7.38
56	79.48		48.68		-8.18		9.84		9.77
57	30.10		-68.59		88.64		1.13		-0.44
58	72.87		11.72		-27.49		-7.08		-9.64
59	23.24		-2.19		72.81		-2.52		-9.29
60	29.34		-70.97		9.90		5.59		-7.71
61	27.79		95.42		-67.34		-4.02		4.59
62	58.00		70.68		-22.06		-5.27		7.63
63	81.39		-74.77		4.82		3.02		-3.66
64	57.17		-16.64		0.34		-5.62		2.15
65	85.79		80.74		88.18		-1.97		8.56
66	12.27		-21.77		-74.58		8.03		-0.86
67	22.61		-10.85		-79.05		6.53		-3.58
68	5.82		39.01		77.83		-7.16		9.29
69	96.26		14.05		93.04		-9.29		4.58
70	67.75		62.24		69.94		0.30		-7.94
71	45.47		-4.50		97.01		1.64		5.15
72	29.34		42.95		91.70		-9.12		6.52
73	77.87		24.25		33.01		-6.52		0.33
74	77.93		-35.36		-97.97		5.27		-6.92
75	8.00		2.54		67.19		2.16		-3.12
76	43.86		-38.95		76.64		0.98		3.46
77	56.27		48.50		12.47		-1.17		-9.19
78	12.95		-37.70		98.04		-0.47		-1.26
79	7.37		-63.61		-52.44		-6.91		6.87
80	80.37		97.88		68.86		1.81		9.58
81	37.75		89.36		-87.81		5.54		-4.33
82	57.18		82.21		0.29		1.20		-9.10
83	53.09		42.10		-57.92		-2.65		-4.79
84	20.34		-82.32		89.30		3.01		-6.04
85	8.57		83.83		-0.60		-2.49		-8.20
86	19.13		-0.10		-79.40		-7.49		-9.26
87	26.08		102.47		56.56		6.19		-0.43
88	48.21		76.51		18.39		4.49		7.28
89	52.73		-56.54		-4.45		-4.08		-3.90
90	22.78		65.21		79.82		-3.64		7.88
91	43.40		94.30		-42.03		-8.80		4.44
92	57.55		-55.67		-60.62		-1.98		8.26
93	5.82		-25.49		57.57		3.18		6.09
94	5.83		49.23		41.62		9.73		-9.96
95	57.99		98.53		3.23		0.01		-2.06
96	54.97		-93.22		81.28		-2.64		0.44
97	12.29		-91.47		-66.96		6.93		-4.32
98	48.23		76.78		20.34		5.23		7.76
99	82.57		85.56		13.08		6.94		-1.87

Step 60:
ID	Mass		Pos_X		Pos_Y		Vel_X		Vel_Y
---------------------------------------------------------------
0	15.45		-94.31		63.25		-6.15		8.01
1	28.67		19.90		-5.89		-4.24		-6.23
2	60.83		-30.56		89.15		0.18		-1.75
3	35.77		81.44		87.42		-7.40		-4.60
4	23.62		-71.79		69.77		9.79		8.10
5	70.80		-21.15		14.18		0.87		-0.81
6	80.33		-96.56		-57.71		-8.92		-1.32
7	88.20		46.74		-59.31		-2.06		7.00
8	68.38		-21.09		55.98		4.83		4.44
9	51.08		9.84		-18.22		0.33		-2.92
10	69.63		-62.46		35.52		1.33		-6.34
11	68.26		86.57		31.90		-6.67		0.32
12	91.10		84.46		64.62		-0.30		7.51
13	84.27		86.49		-1.42		-1.55		9.31
14	52.67		73.24		-0.18		-5.20		-8.15
15	8.09		53.64		-13.09		2.00		6.86
16	35.33		-64.54		43.81		-6.89		2.33
17	60.81		51.02		34.43		-5.37		7.18
18	67.35		66.15		-49.71		0.09		-4.03
19	73.44		95.57		63.54		-6.86		-4.88
20	52.83		8.43		36.12		1.21		-2.22
21	50.61		-66.44		36.54		-3.83		4.06
22	53.46		55.81		-20.74		-9.47		-9.80
23	99.22		-3.99		-86.71		-2.79		3.56
24	51.98		-34.27		-77.30		2.72		5.40
25	12.57		85.97		-10.85		3.63		3.66
26	61.81		103.95		37.89		9.56		-5.98
27	20.52		16.19		-95.20		4.97		0.42
28	38.09		87.78		-80.94		-2.41		3.81
29	44.08		23.72		72.80		-7.69		-6.23
30	49.85		44.83		28.23		0.96		6.43
31	73.23		77.99		101.54		3.70		9.59
32	90.72		24.74		14.58		-1.32		8.44
33	1.79		-22.77		6.64		7.54		9.81
34	11.09		-88.84		94.75		6.65		9.96
35	23.52		36.18		70.60		-8.31		-2.83
36	11.48		100.45		55.24		5.08		0.29
37	4.82		36.61		16.71		-2.60		0.12
38	83.89		94.41		-81.05		9.22		-0.36
39	40.86		-21.33		85.32		4.49		3.59
40	22.55		23.08		25.87		2.23		5.55
41	3.53		3.67		60.68		-6.56		0.60
42	84.29		70.90		28.21		-6.96		-2.81
43	46.96		60.08		-36.70		-6.00		-7.08
44	72.93		55.61		-64.85		-5.99		-4.19
45	96.49		2.06		-63.22		-8.23		2.82
46	45.73		-61.21		92.70		-1.49		-5.42
47	10.95		-86.05		99.85		0.42		9.98
48	62.53		55.64		13.08		-0.46		-3.84
49	12.88		7.05		7.80		-9.95		-2.92
50	54.98		92.86		19.14		-6.95		-1.24
51	77.65		-84.37		-10.66		-2.31		-2.65
52	32.03		20.14		-65.62		-5.87		-5.50
53	99.95		-81.13		52.55		-8.50		-7.87
54	23.76		-59.04		-90.99		-7.93		2.64
55	32.70		-86.40		-24.00		2.54		-7.38
56	79.48		50.65		-6.23		9.84		9.77
57	30.10		-68.36		88.55		1.13		-0.44
58	72.87		10.30		-29.42		-7.08		-9.64
59	23.24		-2.69		70.95		-2.52		-9.29
60	29.34		-69.85		8.36		5.59		-7.71
61	27.79		94.62		-66.42		-4.02		4.59
62	58.00		69.63		-20.53		-5.27		7.63
63	81.39		-74.16		4.09		3.02		-3.66
64	57.17		-17.76		0.77		-5.62		2.15
65	85.79		80.35		89.90		-1.97		8.56
66	12.27		-20.16		-74.75		8.03		-0.86
67	22.61		-9.55		-79.76		6.53		-3.58
68	5.82		37.58		79.69		-7.16		9.29
69	96.26		12.19		93.95		-9.29		4.58
70	67.75		62.31		68.35		0.30		-7.94
71	45.47		-4.17		98.04		1.64		5.15
72	29.34		41.12		93.00		-9.12		6.52
73	77.87		22.95		33.08		-6.52		0.33
74	77.93		-34.30		-99.35		5.27		-6.92
75	8.00		2.97		66.57		2.16		-3.12
76	43.86		-38.75		77.33		0.98		3.46
77	56.27		48.27		10.63		-1.17		-9.19
78	12.95		-37.79		97.78		-0.47		-1.26
79	7.37		-64.99		-51.07		-6.91		6.87
80	80.37		98.24		70.77		1.81		9.58
81	37.75		90.47		-88.67		5.54		-4.33
82	57.18		82.45		-1.53		1.20		-9.10
83	53.09		41.57		-58.88		-2.65		-4.79
84	20.34		-81.72		88.09		3.01		-6.04
85	8.57		83.34		-2.25		-2.49		-8.20
86	19.13		-1.60		-81.25		-7.49		-9.26
87	26.08		103.71		56.48		6.19		-0.43
88	48.21		77.40		19.84		4.49		7.28
89	52.73		-57.36		-5.23		-4.08		-3.90
90	22.78		64.49		81.40		-3.64		7.88
91	43.40		92.54		-41.15		-8.80		4.44
92	57.55		-56.06		-58.97		-1.98		8.26
93	5.82		-24.86		58.79		3.18		6.09
94	5.83		51.17		39.62		9.73		-9.96
95	57.99		98.53		2.82		0.01		-2.06
96	54.97		-93.75		81.37		-2.64		0.44
97	12.29		-90.08		-67.83		6.93		-4.32
98	48.23		77.82		21.89		5.23		7.76
99	82.57		86.95		12.71		6.94		-1.87

Step 80:
ID	Mass		Pos_X		Pos_Y		Vel_X		Vel_Y
---------------------------------------------------------------
0	15.45		-95.54		64.85		-6.15		8.01
1	28.67		19.05		-7.14		-4.24		-6.23
2	60.83		-30.52		88.80		0.18		-1.75
3	35.77		79.96		86.50		-7.40		-4.60
4	23.62		-69.83		71.39		9.79		8.10
5	70.80		-20.97		14.02		0.87		-0.81
6	80.33		-98.34		-57.97		-8.92		-1.32
7	88.20		46.32		-57.91		-2.06		7.00
8	68.38		-20.13		56.87		4.83		4.44
9	51.08		9.90		-18.80		0.33		-2.92
10	69.63		-62.20		34.25		1.33		-6.34
11	68.26		85.24		31.96		-6.67		0.32
12	91.10		84.40		66.12		-0.30		7.51
13	84.27		86.18		0.44		-1.55		9.31
14	52.67		72.19		-1.81		-5.20		-8.15
15	8.09		54.04		-11.72		2.00		6.86
16	35.33		-65.92		44.27		-6.89		2.33
17	60.81		49.94		35.87		-5.37		7.18
18	67.35		66.17		-50.51		0.09		-4.03
19	73.44		94.20		62.56		-6.86		-4.88
20	52.83		8.67		35.68		1.21		-2.22
21	50.61		-67.21		37.35		-3.83		4.06
22	53.46		53.91		-22.70		-9.47		-9.80
23	99.22		-4.55		-85.99		-2.79		3.56
24	51.98		-33.73		-76.22		2.72		5.40
25	12.57		86.70		-10.12		3.63		3.66
26	61.81		105.87		36.69		9.56		-5.98
27	20.52		17.19		-95.12		4.97		0.42
28	38.09		87.30		-80.18		-2.41		3.81
29	44.08		22.19		71.55		-7.69		-6.23
30	49.85		45.02		29.52		0.96		6.43
31	73.23		78.73		103.46		3.70		9.59
32	90.72		24.48		16.27		-1.32		8.44
33	1.79		-21.26		8.61		7.54		9.81
34	11.09		-87.52		96.74		6.65		9.96
35	23.52		34.52		70.03		-8.31		-2.83
36	11.48		101.46		55.30		5.08		0.29
37	4.82		36.09		16.73		-2.60		0.12
38	83.89		96.26		-81.12		9.22		-0.36
39	40.86		-20.44		86.04		4.49		3.59
40	22.55		23.53		26.98		2.23		5.55
41	3.53		2.36		60.80		-6.56		0.60
42	84.29		69.51		27.65		-6.96		-2.81
43	46.96		58.88		-38.12		-6.00		-7.08
44	72.93		54.41		-65.69		-5.99		-4.19
45	96.49		0.42		-62.66		-8.23		2.82
46	45.73		-61.51		91.62		-1.49		-5.42
47	10.95		-85.97		101.84		0.42		9.98
48	62.53		55.55		12.31		-0.46		-3.84
49	12.88		5.06		7.21		-9.95		-2.92
50	54.98		91.47		18.90		-6.95		-1.24
51	77.65		-84.84		-11.19		-2.31		-2.65
52	32.03		18.96		-66.72		-5.87		-5.50
53	99.95		-82.83		50.98		-8.50		-7.87
54	23.76		-60.63		-90.46		-7.93		2.64
55	32.70		-85.89		-25.48		2.54		-7.38
56	79.48		52.62		-4.27		9.84		9.77
57	30.10		-68.14		88.46		1.13		-0.44
58	72.87		8.88		-31.35		-7.08		-9.64
59	23.24		-3.19		69.09		-2.52		-9.29
60	29.34		-68.73		6.81		5.59		-7.71
61	27.79		93.81		-65.51		-4.02		4.59
62	58.00		68.58		-19.00		-5.27		7.63
63	81.39		-73.56		3.35		3.02		-3.66
64	57.17		-18.88		1.20		-5.62		2.15
65	85.79		79.95		91.61		-1.97		8.56
66	12.27		-18.56		-74.92		8.03		-0.86
67	22.61		-8.24		-80.48		6.53		-3.58
68	5.82		36.15		81.54		-7.16		9.29
