Read 5000 bodies from file dataset_2d/bodies_2d_5000.csv
Using 4 MPI processes
Using Euler integration method

Initial state:
ID	Mass		Pos_X		Pos_Y		Vel_X		Vel_Y
55	60.39		-44.35		95.53		-0.73		7.98
56	67.00		-58.24		21.01		-4.95		8.14
57	17.41		57.69		-97.56		-8.20		-4.82
58	39.46		5.80		-72.27		-1.25		-6.15
59	78.09		-95.59		-53.87		-7.69		-6.43
60	56.71		74.31		11.67		0.23		2.40
61	32.15		34.76		-15.27		2.29		-8.35
62	46.59		24.60		-75.35		-8.68		-3.23
63	72.32		91.25		89.16		-5.63		-6.53
64	45.91		-6.73		78.67		8.74		-3.55
65	96.18		-82.01		-28.36		-3.49		-2.20
66	79.15		80.17		-41.35		4.84		-9.48
67	1.97		7.03		-1.43		-7.90		-7.97
68	31.29		-32.24		83.17		-8.28		-1.44
69	48.97		44.46		40.79		3.10		5.59
70	59.96		28.42		-11.31		1.49		-5.57
71	29.14		-57.72		-92.46		-5.94		1.21
72	47.17		-50.98		-67.66		3.69		-0.64
73	41.27		22.39		59.88		1.81		4.64
74	93.60		32.44		-95.24		-2.76		4.87
75	11.17		-40.17		-9.58		-2.47		-3.35
76	51.10		76.36		88.00		-6.51		7.75
77	5.92		14.85		23.92		3.88		-7.86
78	33.53		-0.28		-8.53		3.21		-3.38
79	7.54		13.41		-37.46		0.46		7.38
80	53.62		22.50		69.71		-6.47		0.87
81	60.13		66.34		-43.56		5.83		-7.60
82	94.26		42.18		-41.65		4.06		-9.42
83	39.44		62.53		-49.57		7.66		-3.19
84	5.90		72.23		-76.11		-6.82		-3.17
85	56.56		-27.00		-5.36		9.47		7.14
86	4.53		-67.29		9.88		-0.91		7.68
87	94.31		-37.67		56.36		-0.47		-0.53
88	53.09		54.21		-81.09		1.84		-2.34
89	29.11		-35.90		56.38		2.89		5.87
90	79.11		68.46		-29.15		6.60		6.33
91	20.66		-12.70		-90.45		-5.69		-7.64
92	91.02		62.49		13.74		7.23		7.31
93	75.90		-47.56		-80.99		-5.51		-5.85
94	24.65		8.24		-20.59		1.36		-5.09
95	37.48		-55.52		-51.98		5.95		-3.40
96	77.65		85.27		64.06		-9.15		-0.66
97	75.97		20.28		-19.89		-7.42		1.76
98	50.77		-6.43		83.87		5.68		-7.16
99	70.34		-72.39		-80.45		6.67		4.17
100	72.53		-86.15		-60.35		-3.48		0.94
101	63.58		83.24		-36.39		8.19		-2.76
102	86.12		84.91		-68.32		3.52		-5.72
103	21.99		-30.96		-67.87		-3.58		-7.31
104	53.02		-31.24		-98.43		-1.51		-6.52
105	26.98		67.27		-43.05		5.00		-0.67
106	93.67		-63.16		-5.30		0.40		-7.40
107	93.05		23.73		-64.19		8.49		-5.70
108	5.54		6.35		-12.01		5.10		-0.88
109	43.69		0.05		2.94		6.69		-6.20
110	52.87		69.93		71.77		3.06		0.98
111	2.91		-58.49		75.97		2.83		2.51
112	62.02		-94.69		50.66		5.54		-6.82
113	98.73		31.01		-15.88		-8.53		-0.64
114	71.30		49.38		-65.61		6.04		-6.09
115	78.53		-86.51		11.02		3.34		-3.21
116	17.35		48.98		-54.49		9.72		-2.59
117	68.37		38.65		-88.23		1.95		1.85
118	98.14		52.95		91.92		8.20		-2.89
119	39.13		55.72		-4.62		8.36		-3.02
120	16.34		-67.29		-12.91		-3.31		-7.19
121	51.45		-90.39		-74.30		-5.27		-8.04
122	33.60		-8.89		98.95		2.03		6.83
123	56.60		67.07		53.87		5.32		5.33
124	87.46		91.43		31.34		-7.55		-0.82
125	25.56		-11.03		-17.53		-8.07		4.81
126	19.94		84.62		-51.12		2.52		-9.12
127	89.36		12.06		-51.31		-6.19		-6.79
128	28.73		-1.15		76.23		-5.93		1.86
129	46.17		25.88		-73.22		9.35		-7.03
130	57.95		58.31		-24.38		1.85		-6.41
131	33.02		-49.64		-71.80		-7.12		-9.45
132	51.37		68.25		78.95		-9.02		-1.59
133	60.60		95.82		83.33		-9.89		-4.04
134	4.44		55.22		-81.85		0.16		2.29
135	54.03		-65.83		-33.40		3.62		0.03
136	61.48		49.35		-22.24		5.74		-1.02
137	64.77		76.87		24.09		-0.45		6.83
138	28.71		-5.75		21.06		-1.24		-5.50
139	19.75		-61.54		56.51		-3.18		9.27
140	67.57		-13.04		-8.79		8.08		-9.53
141	93.93		48.29		-21.89		9.93		5.93
142	85.79		12.48		75.71		6.46		-2.15
143	57.15		-47.43		71.83		-6.95		-6.34
144	11.20		30.36		-40.01		6.71		1.60
145	94.21		-72.14		7.53		-8.20		-6.86
146	59.50		-23.23		24.89		-7.70		-7.58
147	19.07		17.40		-19.36		-9.64		5.45
148	59.72		-38.23		-53.39		7.20		-3.16
149	56.53		75.98		97.43		-0.62		7.80
150	94.76		25.38		71.41		-4.27		9.54
151	84.32		81.85		48.39		-1.99		8.41
152	52.46		20.67		39.96		-0.78		7.01
153	3.65		-38.64		34.73		5.20		-7.76
154	12.59		-25.65		-41.84		0.11		9.73
155	40.00		-42.05		-67.48		-2.07		3.31
156	14.69		-58.83		69.36		1.32		-2.20
157	43.45		57.67		-23.62		-9.15		9.91
158	41.10		79.38		-0.67		-8.84		-8.31
159	34.26		-83.88		-45.12		8.89		7.83
160	31.77		-70.20		61.73		-2.68		1.64
161	96.63		-18.25		71.48		-7.23		5.81
162	31.71		37.27		36.49		-4.95		7.79
163	26.34		70.27		2.91		-8.88		6.43
164	55.84		-46.04		-58.83		-5.43		-2.44
165	55.41		28.28		8.97		5.47		-7.07
166	36.66		-25.04		7.07		8.95		2.76
167	23.76		6.47		84.75		3.46		-3.26
168	85.97		-53.26		-41.87		5.75		0.44
169	89.05		41.89		15.75		2.37		3.30
170	14.61		-66.01		-82.07		8.80		2.32
171	32.32		-11.21		51.50		6.90		-8.85
172	98.18		-46.80		-49.33		4.40		1.69
173	98.18		46.15		56.90		9.03		9.21
174	89.11		-38.61		96.35		-6.68		8.53
175	58.54		72.71		-36.68		8.62		2.80
176	4.62		-41.11		57.69		2.69		-5.22
177	29.65		-77.22		0.13		-7.99		-7.61
178	8.25		-71.82		-51.52		0.40		0.83
179	61.61		-84.32		97.11		6.95		-9.36
180	26.78		79.37		-8.11		-8.67		9.73
181	59.99		-14.98		-72.94		-6.23		-2.53
182	65.98		6.73		84.95		1.47		-9.82
183	71.98		83.52		91.50		3.40		-6.23
184	3.69		16.58		84.82		-8.84		9.14
185	47.01		-84.86		78.90		-3.73		4.41
186	32.41		32.67		0.60		-4.08		7.30
187	92.47		72.96		37.21		4.38		4.26
188	82.46		-24.54		-97.92		-6.33		-5.94
189	36.83		-33.52		69.87		3.43		-5.90
190	44.38		79.63		-61.63		-3.58		5.63
191	98.31		-72.47		-33.37		-5.52		-4.14
192	14.31		43.83		9.54		4.18		3.41
193	77.96		5.32		-15.45		-1.69		6.80
194	99.96		-58.01		58.67		6.61		4.21
195	70.83		-56.67		90.85		0.89		-6.73
196	38.54		-4.74		-7.92		-0.75		6.76
197	92.30		-29.26		-57.50		-9.57		1.20
198	54.27		-32.26		-51.98		-8.47		-2.51
199	57.02		9.70		-20.13		8.12		0.20
200	64.09		-81.96		-67.18		2.01		-7.91
201	83.62		37.29		29.76		6.14		-3.14
202	25.86		67.22		47.47		8.16		-6.19
203	65.18		-30.48		56.46		-5.08		9.87
204	15.74		75.12		-30.78		-2.03		-4.04
205	1.16		-14.02		-15.84		7.93		-0.68
206	93.17		83.18		-38.48		5.25		-8.30
207	67.38		-72.41		-83.92		3.67		-1.39
208	95.11		-25.26		46.17		-7.33		3.28
209	30.99		76.00		92.96		4.98		0.83
210	14.91		-31.42		68.56		0.51		8.53
211	11.66		35.95		98.75		3.16		0.63
212	82.24		76.36		45.90		8.87		-4.68
213	76.03		-86.54		38.45		-0.43		9.19
214	47.61		31.31		-55.86		6.14		8.62
215	12.22		-18.21		-49.82		1.48		0.57
216	38.54		-10.57		-85.85		0.24		-2.50
217	67.54		80.93		82.27		4.59		0.59
218	43.48		-92.82		-1.12		-8.56		-9.50
219	45.61		59.07		-13.41		-8.14		-3.60
220	72.77		-2.55		88.80		1.55		5.80
221	17.19		-16.89		2.32		-4.49		4.47
222	9.22		-19.81		-25.71		-2.81		-0.97
223	78.91		-19.67		37.65		2.70		3.78
224	31.48		27.50		22.30		-6.66		8.56
225	63.02		19.76		-15.65		5.41		8.29
226	65.56		35.85		21.50		-1.06		3.54
227	21.38		-19.96		-54.90		9.61		5.50
228	1.89		-14.79		25.09		8.42		-7.82
229	45.84		34.11		-12.37		-8.61		-4.23
230	83.41		32.16		-81.44		5.05		3.18
231	82.52		-66.70		-85.71		-3.45		1.14
232	25.46		-21.64		73.31		2.30		8.64
233	24.05		-27.31		-53.38		4.25		-2.19
234	36.68		31.45		-70.00		-7.70		-2.57
235	78.62		43.47		-15.94		-8.95		-7.99
236	24.46		27.51		55.90		-8.34		-1.85
237	7.97		75.39		-45.12		9.71		-0.64
238	62.46		18.85		69.91		7.08		-7.01
239	96.95		75.02		29.69		9.15		-8.53
240	24.49		29.04		-32.98		-3.81		-8.59
241	54.65		14.34		67.64		4.26		7.01
242	72.34		-85.84		48.83		4.25		2.57
243	81.19		71.31		72.48		0.50		-6.76
244	29.48		-77.58		58.82		-0.64		3.99
245	1.92		79.81		84.68		5.45		0.70
246	69.32		4.15		48.11		6.26		-9.93
247	1.02		-69.55		-5.00		-9.13		-1.55
248	20.30		4.59		87.55		6.77		6.06
249	83.09		96.63		93.58		8.73		-3.17
250	84.38		64.39		77.92		8.34		7.85
251	84.78		92.04		-92.49		-6.45		9.06
252	92.90		-56.02		-92.69		1.35		-6.38
253	15.32		74.54		-9.30		-3.29		0.92
254	89.69		-60.41		25.31		-2.45		-5.76
255	19.76		-49.92		-54.43		5.24		-9.59
256	26.77		47.23		12.76		-7.49		-7.65
257	23.33		74.83		39.17		-9.07		7.35
258	10.06		64.86		-91.33		-7.62		-3.53
259	28.53		3.88		-78.76		-7.79		0.11
260	59.98		-94.95		-78.09		-3.95		-2.94
261	16.62		88.29		75.21		9.78		2.91
262	86.05		35.74		9.90		-7.54		-3.15
263	25.62		-80.30		37.40		-5.97		4.81
264	62.70		4.04		-83.07		8.32		-8.20
265	65.67		85.93		9.64		-5.09		7.35
266	57.35		15.94		-12.41		8.14		-1.28
267	50.19		46.74		-82.37		7.66		2.94
268	74.43		90.55		11.15		0.11		-5.30
269	55.04		99.67		99.01		3.00		-9.24
270	14.44		-72.39		30.87		6.90		-4.48
271	12.35		36.67		78.41		-1.25		6.75
272	14.76		93.15		8.22		-3.15		-5.01
273	87.38		47.62		-56.61		-3.75		-3.74
274	22.61		-96.09		-17.31		0.62		6.91
275	23.91		-8.56		-40.26		-9.05		-4.84
276	52.19		31.36		-82.36		1.02		-5.19
277	17.56		-60.45		77.73		5.06		-0.05
278	38.13		-45.61		-53.93		-3.83		5.38
279	64.73		-51.96		-97.90		-1.60		-0.50
280	50.49		-28.85		47.46		-2.31		7.96
281	65.01		48.78		3.82		-0.16		-8.80
282	64.39		34.37		18.96		-5.45		2.47
283	1.94		-15.00		-2.34		-6.81		1.17
284	78.15		94.19		68.03		6.47		-0.57
285	62.02		-58.26		1.71		7.35		3.70
286	3.38		90.44		89.95		-3.45		-4.35
287	66.37		-98.42		18.65		-2.66		-5.70
288	23.22		-39.77		-60.22		6.23		-3.36
289	8.34		80.37		20.28		-2.50		-0.60
290	53.03		51.50		-94.87		-1.04		-0.48
291	65.23		-34.45		92.16		-1.49		-8.20
292	1.92		36.54		-87.18		7.58		-8.03
293	71.94		91.10		47.25		-7.54		-1.46
294	31.40		-5.28		-10.01		-0.64		-6.33
295	27.37		-7.76		-34.98		0.49		-5.91
296	63.52		-44.64		-52.13		9.52		9.84
297	9.12		-98.74		-66.95		3.01		5.16
298	48.70		35.69		46.71		-7.16		-3.62
299	80.04		-39.79		44.21		7.87		-8.47
300	7.17		-35.63		-55.63		-0.65		4.09
301	73.40		-16.28		-45.22		2.46		8.64
302	50.96		-31.26		-88.99		-7.80		-8.59
303	55.38		5.00		-63.01		2.71		8.13
304	36.89		65.23		-76.61		7.35		0.39
305	86.71		-16.08		-12.52		-9.85		-4.51
306	80.23		-54.95		38.74		9.62		3.75
307	82.39		-53.56		68.43		0.11		4.36
308	68.72		11.73		-90.94		-3.32		1.56
309	58.36		-31.23		-26.56		-7.86		3.76
310	6.26		65.91		9.16		8.17		-5.73
311	15.59		93.55		-54.94		7.82		3.33
312	98.62		26.50		-23.46		-0.82		1.54
313	66.79		-92.07		83.19		0.99		-4.75
314	7.61		-67.28		-91.49		-2.35		4.96
315	31.86		-8.56		69.79		6.83		2.08
316	28.45		-18.08		-46.54		-0.17		-2.04
317	72.59		-28.35		-73.12		-7.44		5.62
318	52.79		31.21		0.20		-4.81		-9.89
319	35.64		65.26		-2.43		9.13		-8.02
320	64.84		-84.19		79.62		1.94		7.75
321	41.34		-72.74		-8.58		-4.50		-7.92
322	27.36		-74.79		35.73		-8.65		-9.71
323	73.95		13.59		30.76		-7.91		-1.87
324	27.83		-74.59		74.49		3.06		-6.05
325	5.56		32.49		-67.52		-2.28		-7.72
326	23.72		80.14		-4.72		0.39		5.35
327	77.98		94.16		-69.74		-0.86		-5.54
328	8.34		-59.30		-74.07		-6.71		-3.73
329	92.91		73.07		-8.62		-8.60		-7.86
330	69.54		-37.11		13.52		-9.85		-3.99
331	78.85		-50.06		63.98		-2.98		6.11
332	87.70		5.65		-6.07		-8.73		-2.31
333	15.91		-97.69		-37.32		4.48		5.72
334	30.77		-2.95		54.19		7.31		3.58
335	84.01		-96.27		-94.09		-0.67		9.40
336	57.35		-1.29		-43.64		-6.60		-6.33
337	5.52		3.51		39.53		6.58		-1.37
338	70.73		-51.08		-28.86		-5.70		-7.86
339	19.61		-7.09		12.12		1.63		-5.01
340	97.00		-68.04		-79.39		-4.83		4.58
341	73.79		-94.59		52.52		-1.58		7.66
342	72.13		56.26		-71.13		5.04		8.21
343	13.24		-77.31		-2.58		4.14		2.20
344	90.46		-76.75		-7.46		-6.36		1.23
345	80.24		3.32		-63.91		3.50		6.68
346	76.93		-95.07		-84.30		1.19		4.11
347	33.78		-85.78		-9.23		-4.93		-2.55
348	58.77		65.35		36.93		-3.93		-5.05
349	60.92		-24.93		-96.91		9.58		-4.36
350	47.49		-34.95		48.61		-7.71		-3.29
351	2.24		-9.99		17.41		7.00		-9.26
352	79.30		96.42		79.08		0.54		1.79
353	77.66		-62.95		90.27		-4.33		7.38
354	97.70		83.64		-10.00		1.09		-2.68
355	46.71		51.88		85.68		6.74		1.43
356	56.74		-83.44		-15.10		-0.59		0.69
357	11.50		-21.43		-76.82		7.06		4.02
358	90.87		49.71		-13.82		-6.35		-1.28
359	93.20		-11.96		35.28		-5.14		7.21
360	22.38		0.09		60.96		-7.57		7.23
361	52.40		43.04		8.00		9.43		9.89
362	22.46		23.15		23.35		8.96		-7.10
363	76.93		45.42		80.17		6.32		-1.70
364	71.60		-74.96		24.20		-4.28		8.47
365	78.24		-31.76		37.43		-6.14		0.66
366	86.72		36.09		47.94		1.90		-0.48
367	65.23		-11.38		8.30		5.23		-8.83
368	93.05		-17.59		-52.75		7.99		9.92
369	65.27		38.64		-19.34		8.75		4.69
370	12.89		-36.38		42.07		-3.02		4.79
371	82.77		82.30		86.98		1.42		-1.05
372	29.10		9.67		-20.30		4.31		5.55
373	13.59		-96.00		81.25		-6.42		-3.59
374	82.44		75.97		80.72		3.03		4.74
375	13.23		-2.13		-11.71		-4.51		5.23
376	56.65		89.29		86.69		-7.96		9.72
377	30.78		-88.24		-5.20		7.47		3.98
378	61.26		-75.65		34.93		-3.87		-3.75
379	30.50		-42.52		-51.14		0.13		-4.77
380	29.53		-85.24		14.78		1.97		1.96
381	12.24		-34.50		27.71		-2.72		6.58
382	79.46		-25.01		4.80		6.54		-4.01
383	51.88		91.84		61.02		-7.47		6.66
384	47.07		83.02		-97.58		5.70		-9.73
385	83.57		62.91		-49.39		-5.02		-0.82
386	54.45		80.44		77.51		-7.95		9.11
387	15.75		-10.90		76.99		-7.42		-3.45
388	17.19		58.27		94.10		6.04		0.09
389	54.74		-35.02		-30.74		6.60		4.71
390	59.24		21.95		22.18		8.03		-2.06
391	26.34		56.30		73.02		-5.12		-4.78
392	17.25		-59.21		67.74		-5.80		-7.20
393	57.69		-62.69		67.36		-8.90		-6.38
394	16.93		-25.14		-42.12		6.98		-6.17
395	57.06		7.69		72.53		6.09		-9.44
396	44.34		85.89		-17.74		3.59		0.77
397	23.52		-34.34		-92.84		-7.05		4.22
398	40.76		-42.69		0.46		3.00		-5.45
399	86.38		-39.92		21.09		-6.76		1.05
400	66.95		61.83		16.76		2.35		2.30
401	39.80		20.03		-74.81		0.54		-8.52
402	59.29		-32.87		19.69		-2.93		4.54
403	28.27		23.17		60.55		8.38		-4.39
404	91.78		-72.52		63.91		5.95		7.68
405	49.14		-0.78		27.13		-6.31		-6.29
406	15.72		-32.39		-61.30		-2.53		1.41
407	52.49		38.88		96.43		5.53		-6.32
408	98.19		14.13		-64.02		-3.04		-1.92
409	90.76		-29.74		-89.61		3.74		7.74
410	94.96		-57.98		18.83		3.46		-8.46
411	38.47		63.59		3.86		8.36		-3.82
412	30.16		-43.38		49.30		6.95		1.92
413	32.32		26.57		-30.64		5.45		-3.84
414	47.18		72.98		-87.91		-1.69		0.02
415	99.99		32.47		-38.85		-0.21		3.22
416	29.40		-2.61		69.29		0.90		6.42
417	44.69		-54.34		-69.92		-7.31		6.61
418	52.70		-84.89		92.57		-0.89		-9.60
419	23.38		-91.36		-66.91		-3.15		-0.68
420	50.98		-7.14		82.62		-6.92		-1.01
421	86.82		10.05		76.19		-8.86		2.78
422	88.88		46.08		-80.45		-7.41		-0.27
423	6.14		73.76		-18.17		-4.32		4.57
424	33.53		-54.29		63.72		2.31		4.98
425	60.70		-12.27		59.05		8.89		5.98
426	26.06		-86.32		44.08		-1.02		-0.79
427	35.03		-53.40		-10.99		-2.65		-2.94
428	58.88		53.25		-71.57		6.93		-2.90
429	1.74		-43.62		92.03		1.48		-8.93
430	73.12		51.84		-96.17		-1.29		-3.16
431	98.18		75.86		56.11		1.56		-9.53
432	29.60		96.85		1.75		-4.71		1.70
433	98.49		23.97		-35.97		9.44		-2.62
434	73.86		39.50		-79.09		-5.01		8.77
435	40.88		-90.33		-4.93		8.34		-1.52
436	84.58		55.95		49.71		-3.54		-7.34
437	10.61		57.86		59.38		-2.97		-2.96
438	44.13		97.99		43.55		7.17		-6.35
439	75.19		81.11		18.19		6.31		-7.99
440	80.27		30.21		-96.43		0.04		4.59
441	96.43		59.47		41.06		8.57		-9.07
442	38.65		47.36		-38.20		-1.03		7.83
443	65.42		-69.30		-54.55		-7.01		7.80
444	37.65		72.27		-28.47		-1.49		5.83
445	79.22		-28.53		76.49		-6.46		-6.51
446	13.14		75.02		-36.38		9.88		-1.36
447	60.48		-87.80		71.89		4.66		-0.35
448	73.52		-8.80		12.96		-9.50		-0.30
449	13.53		-26.33		22.44		-6.69		-9.88
450	76.97		2.07		-95.08		-2.57		-8.38
451	50.64		-57.38		91.69		3.41		-5.78
452	94.82		-79.44		68.70		-8.07		-4.87
453	5.04		48.38		58.44		-2.56		-6.30
454	62.72		-34.85		-51.40		4.70		1.27
455	3.85		4.16		31.55		2.35		-0.16
456	69.19		-56.00		-18.10		-2.72		-1.78
457	70.52		-29.98		-67.31		7.22		1.32
458	99.25		-65.37		39.71		3.98		9.71
459	43.77		-40.04		-72.58		-9.60		-3.46
460	98.51		39.94		-54.37		7.14		-7.95
461	51.31		-83.17		-33.54		0.92		-0.80
462	3.56		-88.86		18.68		-2.17		-9.94
463	81.61		-0.11		-88.82		-3.03		6.73
464	87.45		57.40		-64.54		-4.30		-4.30
465	33.04		77.96		3.64		-1.08		0.58
466	62.00		73.06		-63.28		-6.13		4.13
467	13.14		-37.18		42.99		-4.66		-7.41
468	45.47		78.36		98.96		2.03		-1.06
469	5.24		49.14		-92.06		9.98		4.71
470	30.06		45.79		-25.00		4.34		3.30
471	23.11		-96.11		8.50		1.75		-4.30
472	98.98		-9.59		-69.15		-0.64		-6.04
473	97.16		65.83		-67.64		-6.95		-4.02
474	73.75		-59.91		10.25		8.81		8.55
475	54.26		61.41		95.73		5.02		7.65
476	88.81		-62.59		33.91		-5.69		7.75
477	31.93		-95.88		28.95		-6.40		-2.83
478	15.66		29.21		-49.47		-5.76		4.13
479	48.88		-20.95		39.15		6.86		1.10
480	99.68		26.81		-1.67		-7.38		-1.09
481	89.95		43.03		52.61		0.75		-3.58
482	92.44		-41.11		-46.71		4.01		8.24
483	95.29		-69.30		31.63		6.40		3.04
484	58.64		52.72		-20.28		-4.87		-7.12
485	99.84		88.82		-63.50		-1.14		8.00
486	66.53		13.50		-90.88		2.99		1.54
487	40.23		71.65		-87.20		7.24		4.83
488	62.46		-33.19		-71.15		-9.22		-9.68
489	97.63		82.66		-89.69		6.38		1.30
490	63.49		-12.01		98.26		6.66		-4.92
491	95.25		-93.11		72.25		-8.55		-0.39
492	8.09		-36.02		-85.08		3.00		-5.32
493	79.34		43.86		-29.23		6.46		1.56
494	13.78		76.45		65.41		-4.19		0.44
495	85.31		43.86		78.74		3.33		7.52
496	83.41		45.41		96.27		6.38		-8.93
497	87.59		47.93		-82.04		8.86		-7.51
498	83.31		14.53		-53.72		-7.88		-8.88
499	60.65		-15.18		97.96		7.25		-1.89
500	14.56		-33.02		42.33		-1.39		0.79
501	15.55		99.72		12.64		9.44		0.51
502	6.40		75.56		82.36		-7.17		5.26
503	22.48		74.96		84.11		4.38		-9.86
504	90.57		-79.24		77.08		-7.11		6.36
505	23.11		-20.28		-5.95		-3.39		-3.88
506	72.79		-76.57		-88.85		7.05		-4.07
507	4.21		-56.49		-31.58		5.90		-7.27
508	40.04		-78.32		-30.37		-6.87		-0.73
509	21.37		79.60		-92.24		-1.69		-9.71
510	74.13		16.71		-20.38		5.29		-9.77
511	29.97		-10.53		-45.62		3.48		-0.07
512	26.84		-43.89		-70.72		9.40		-9.77
513	63.98		93.35		-99.45		6.56		-0.75
514	55.13		34.66		39.82		1.93		5.43
515	19.69		43.70		34.76		0.20		-1.26
516	1.50		-16.21		-9.67		-8.14		-1.06
517	46.95		-88.38		80.81		-8.53		8.85
518	2.87		-56.56		62.00		3.76		-7.75
519	32.68		50.44		-97.48		7.99		5.84
520	6.39		98.83		83.68		0.62		1.53
521	64.16		-0.63		-40.74		1.80		1.23
522	70.07		-71.03		-90.88		6.94		2.68
523	2.79		-95.64		55.35		-0.15		-0.10
524	60.89		44.76		-94.58		-2.63		2.66
525	71.99		-7.06		41.21		8.73		9.28
526	52.75		25.70		-38.31		-4.74		-3.08
527	83.79		-21.48		82.56		2.78		-9.47
528	20.89		84.39		-2.93		-8.85		1.66
529	34.80		-1.89		-59.91		-7.64		8.51
530	55.64		34.29		45.53		-7.49		-8.60
531	59.25		-25.00		-48.91		0.96		-4.47
532	40.69		96.58		76.71		-8.01		-4.33
533	51.21		75.39		77.00		9.02		-4.01
534	66.69		-96.79		25.73		-8.72		-3.11
535	29.68		-26.00		-85.39		-9.58		9.83
536	80.27		-24.96		48.74		-5.44		-2.78
537	53.21		-97.74		3.02		-4.05		-3.35
538	10.78		2.16		-51.67		-9.14		4.13
539	18.04		-12.33		31.52		7.44		2.35
540	17.89		8.71		-70.80		-4.02		-8.83
541	62.99		-95.52		-0.94		4.90		-1.74
542	76.00		-41.72		47.77		1.42		-3.32
543	23.31		-79.70		-11.63		-0.06		-6.44
544	49.90		57.79		-85.44		-4.76		-1.80
545	89.65		-44.89		39.65		-6.66		5.20
546	65.07		-25.59		89.26		1.90		3.32
547	52.58		83.61		76.84		3.82		-7.24
548	19.24		73.51		-85.10		2.75		0.74
549	65.06		-62.44		45.47		3.20		-9.46
550	48.15		7.67		66.11		5.54		9.74
551	23.97		-1.28		-89.69		6.85		3.09
552	20.57		2.79		21.13		9.10		4.38
553	40.41		68.89		68.13		-6.32		-1.51
554	4.01		-85.03		68.28		7.36		-6.20
555	19.31		-10.63		49.50		1.13		1.69
556	69.75		-51.84		-6.12		-8.22		8.12
557	2.71		33.25		-72.43		1.55		7.96
558	39.27		-87.95		36.38		-4.05		-7.21
559	50.65		-54.59		-80.75		9.36		6.79
560	46.36		-99.18		91.13		5.47		9.84
561	35.81		-83.58		76.22		-6.66		5.71
562	31.58		-72.24		-37.72		6.47		-5.91
563	35.79		31.44		29.32		-8.20		2.37
564	55.35		17.25		-55.00		1.68		-5.56
565	6.77		-11.67		42.93		-8.76		9.65
566	82.91		-20.26		-92.51		-4.12		-2.17
567	83.33		44.53		61.20		-8.20		-7.31
568	32.28		-93.24		55.23		-8.29		-6.60
569	59.36		-78.51		-43.38		-6.04		1.33
570	79.11		-71.24		7.49		1.10		-7.85
571	79.25		-93.64		85.30		7.82		3.64
572	72.47		5.38		-79.23		4.42		-8.06
573	65.81		57.53		-11.53		8.00		8.11
