Read 2000 bodies from file dataset_2d/bodies_2d_2000.csv
Using 2 MPI processes
Using Euler integration method

Initial state:
ID	Mass		Pos_X		Pos_Y		Vel_X		Vel_Y
80	34.92		-87.78		13.09		-3.58		1.33
81	57.31		-49.45		-23.73		-0.66		1.73
82	71.48		-48.96		-84.84		7.80		4.54
83	86.65		-90.66		-95.43		3.92		-1.98
84	41.59		-13.25		6.72		0.33		8.13
85	92.76		-68.70		-32.90		-6.25		4.31
86	84.44		85.45		56.94		0.89		-0.80
87	93.65		1.18		88.28		1.89		-7.00
88	32.98		-84.24		2.29		8.85		-2.09
89	50.68		-49.62		-96.55		-5.71		-6.91
90	40.77		20.13		-81.90		6.68		3.97
91	66.40		-58.18		85.53		-4.03		-6.95
92	50.16		51.30		-77.13		1.97		-4.60
93	45.36		-8.91		-33.05		1.17		-5.79
94	14.72		5.25		-99.90		4.43		8.34
95	50.60		-27.07		-49.79		-4.09		-8.35
96	78.23		-25.91		33.59		-0.15		1.12
97	77.06		-65.93		76.73		-1.15		6.84
98	63.39		-22.26		68.25		8.07		1.06
99	62.63		-70.32		57.51		-6.44		-7.44
100	82.68		-57.05		-85.13		5.52		-4.38
101	42.32		-60.03		-17.48		-9.95		4.07
102	6.99		-85.00		-13.25		0.38		7.49
103	29.57		23.02		70.77		9.58		-9.98
104	29.22		-53.69		-75.84		-7.47		7.95
105	37.00		97.22		-87.97		0.85		-9.96
106	93.92		-10.60		-13.99		-2.20		4.10
107	88.04		86.02		-11.96		-4.60		8.02
108	52.35		74.34		76.14		4.10		4.62
109	93.92		-60.41		-68.39		8.28		-2.12
110	2.56		31.54		-2.17		-7.54		4.49
111	83.61		-60.92		54.73		-7.74		-7.19
112	82.50		53.51		33.54		-3.24		-1.40
113	62.68		-52.25		15.27		0.83		9.86
114	84.00		72.19		-41.95		-6.71		0.84
115	5.61		76.25		93.95		-2.59		9.75
116	40.66		86.98		96.51		6.87		9.98
117	47.19		24.14		-38.76		7.08		3.57
118	70.25		54.71		-31.21		7.79		-9.90
119	27.24		3.25		18.58		9.23		-1.08
120	81.54		63.71		61.73		-2.45		5.86
121	78.05		58.21		54.35		-4.65		-3.55
122	52.40		31.34		92.48		7.25		-6.69
123	72.35		20.15		23.40		-8.36		-2.22
124	91.12		-70.18		-87.60		-0.49		-2.50
125	49.50		-4.06		73.74		6.70		7.98
126	6.17		23.48		95.67		7.73		4.23
127	60.52		47.56		55.38		-3.87		7.76
128	52.63		-35.41		-18.38		5.14		8.57
129	4.78		47.03		3.32		6.60		4.86
130	91.92		-30.34		-24.95		-8.22		9.10
131	91.29		-17.55		-84.96		-9.50		9.40
132	49.94		31.96		87.45		-4.88		1.84
133	16.16		18.15		-16.23		-4.10		9.54
134	78.27		87.77		36.51		2.81		1.00
135	11.18		-41.74		-84.61		6.44		-4.90
136	7.91		48.30		-2.59		-2.11		-0.03
137	52.32		4.00		90.92		2.16		-4.75
138	4.13		59.62		16.94		-3.20		6.08
139	84.42		50.25		61.94		-6.35		-1.59
140	37.70		-77.66		7.28		1.54		2.24
141	23.14		28.36		-9.98		2.31		7.70
142	95.29		-10.70		-13.40		4.93		2.38
143	45.07		54.61		54.48		4.33		4.15
144	18.07		-87.91		87.75		2.72		-0.39
145	10.75		-30.23		-30.61		-4.53		5.71
146	40.59		82.44		-1.65		-3.47		3.56
147	80.02		-16.79		63.03		1.89		-9.69
148	74.19		58.24		-44.16		-1.29		-8.15
149	3.40		-74.78		46.31		5.94		7.15
150	87.42		-38.06		20.89		-6.67		-6.50
151	11.88		0.22		-92.56		-4.25		0.95
152	82.16		72.19		-58.50		9.92		-7.85
153	19.40		61.66		1.45		0.68		6.62
154	90.57		-83.68		-26.29		1.73		-3.97
155	70.89		-75.04		-40.61		-4.05		2.30
156	18.54		36.27		-2.36		8.47		5.48
157	37.85		7.95		21.61		-6.79		-7.88
158	39.67		-90.37		56.47		1.60		-9.85
159	10.51		-75.99		-55.14		-5.87		-6.43
160	29.61		68.06		-74.03		2.16		0.34
161	43.00		-89.83		-44.69		9.35		5.73
162	79.50		-94.37		-60.39		9.36		9.64
163	26.11		-58.42		64.03		-4.80		-8.14
164	35.11		-52.41		99.18		5.75		7.93
165	73.65		70.73		63.40		4.28		4.57
166	71.56		96.90		52.14		3.15		7.33
167	34.15		-14.73		68.70		4.84		-2.58
168	50.74		88.61		-15.42		-7.48		9.64
169	12.30		-34.96		7.86		5.97		0.95
170	82.47		33.90		88.55		-2.94		-5.68
171	13.26		-30.22		-24.47		-5.10		-7.91
172	15.88		-7.73		39.52		-4.62		-5.70
173	50.41		76.07		-58.70		-2.71		-5.96
174	15.68		-84.62		25.76		2.32		9.27
175	34.66		38.32		-61.54		-1.42		4.79
176	89.64		28.39		34.85		-4.51		7.28
177	27.41		-36.22		-80.14		-1.94		7.86
178	89.45		-68.11		75.88		-1.66		5.06
179	64.65		-4.25		-0.54		-1.53		-8.41
180	6.47		65.16		10.54		-8.02		-0.84
181	53.34		-32.27		72.10		-7.50		-8.75
182	54.36		-80.17		0.44		-2.61		9.32
183	7.50		-7.40		79.40		-9.61		7.37
184	56.40		80.03		-82.81		1.90		7.57
185	71.43		68.62		-86.45		9.40		4.92
186	59.59		-20.85		-25.78		-3.39		-6.78
187	95.99		-16.06		-20.86		1.23		-2.79
188	98.81		-81.23		30.52		4.70		6.63
189	94.43		96.41		-32.11		1.69		3.21
190	56.47		71.51		17.04		2.85		-4.13
191	52.41		-56.19		78.94		-5.47		-7.21
192	3.10		-55.56		17.16		-0.36		-1.73
193	7.31		34.29		-58.96		2.38		-2.50
194	97.62		-27.37		27.65		-7.04		-9.72
195	19.97		-49.85		-48.19		9.57		-1.15
196	22.60		95.35		-47.98		-0.84		-6.59
197	43.69		-8.00		-76.17		-6.75		6.53
198	1.36		-53.26		-4.76		4.22		-1.42
199	76.32		70.95		40.93		-9.33		-2.03
200	70.76		91.32		-36.14		-3.17		-4.20
201	31.06		16.99		94.11		-2.97		-3.83
202	88.92		-34.72		-9.16		5.35		-9.42
203	59.62		-22.43		89.53		8.45		1.34
204	7.95		63.37		-58.65		7.80		-7.53
205	22.88		83.95		66.83		-2.95		0.39
206	33.34		89.83		53.24		7.98		-1.29
207	59.47		-15.26		96.90		7.82		-3.01
208	15.52		-12.91		-69.17		-5.28		7.91
209	33.99		44.77		20.24		1.86		8.51
210	1.94		15.41		70.24		-2.26		-9.52
211	68.26		-76.83		-20.69		6.69		2.44
212	82.03		86.11		29.92		-3.82		-9.05
213	86.48		19.55		22.43		8.27		6.21
214	95.46		-39.89		-74.83		6.20		-8.51
215	26.27		41.74		-5.63		4.60		5.26
216	70.38		66.52		55.66		0.10		-5.36
217	77.65		95.19		66.78		8.48		1.16
218	88.46		66.65		-1.28		-1.25		-6.93
219	34.14		5.65		-36.21		-5.32		6.74
220	57.79		77.16		-78.53		-7.08		6.16
221	82.73		-98.54		13.66		-0.15		3.12
222	62.62		-19.81		58.78		9.72		-0.80
223	43.11		2.69		2.33		9.09		-5.18
224	19.11		-36.11		95.86		1.45		-3.88
225	11.72		-55.51		-16.38		0.78		9.68
226	37.65		-53.16		-76.68		-1.37		-6.13
227	32.84		90.59		-60.54		9.41		2.36
228	30.44		-60.37		21.44		-2.05		5.12
229	59.84		81.80		42.11		2.66		1.29
230	56.18		71.04		6.98		-3.44		2.22
231	29.38		-88.12		-73.46		0.59		-9.68
232	57.28		79.77		-22.67		-5.64		2.34
233	61.38		-46.71		70.69		2.88		1.04
234	24.81		-21.84		40.36		0.06		6.22
235	75.47		68.77		73.04		-9.24		-0.23
236	87.10		-9.84		-26.55		1.22		8.20
237	5.84		-41.01		-66.20		6.30		-2.85
238	35.27		-55.20		22.57		0.20		2.79
239	2.42		-92.14		60.42		-4.00		-5.09
240	43.22		8.92		28.50		9.00		5.81
241	95.01		-21.58		-6.35		5.80		-6.12
242	51.40		-46.48		22.24		9.20		-9.18
243	55.41		-70.23		61.12		-3.45		-2.31
244	48.71		-9.07		-31.55		-3.65		-7.20
245	29.01		-62.38		-52.78		-3.32		-8.90
246	6.44		68.40		45.28		-4.36		-0.49
247	28.96		51.18		74.76		-5.03		7.88
248	59.07		-89.54		-93.49		-5.14		-0.89
249	51.88		19.74		-78.27		0.44		-5.87
250	98.73		-34.87		-94.16		7.20		-9.90
251	66.54		28.71		96.63		7.32		0.35
252	31.99		27.75		13.88		2.07		-4.47
253	70.05		98.05		26.75		-9.50		-9.78
254	19.50		26.80		69.45		-9.67		-0.39
255	24.02		24.44		-88.04		-6.21		1.29
256	59.63		-31.02		-17.98		-6.26		-2.82
257	27.39		46.82		-50.42		-7.03		7.77
258	61.55		27.48		0.51		9.51		-0.62
259	57.50		-77.94		76.12		9.57		-7.01
260	10.93		-24.68		93.72		-1.59		-0.65
261	75.52		-12.35		-10.87		2.30		-9.62
262	33.70		-44.33		66.76		3.36		8.98
263	29.21		-24.39		-84.93		1.92		5.88
264	71.11		15.66		87.28		2.27		6.77
265	21.72		46.39		-2.53		0.32		5.00
266	67.38		20.63		-86.19		3.10		6.66
267	45.67		35.05		51.96		-5.76		4.59
268	23.83		95.26		-77.19		-0.10		-2.27
269	76.19		92.75		82.46		2.54		7.09
270	50.92		-39.22		78.52		-8.46		-6.04
271	3.58		-7.05		-49.00		7.44		1.28
272	11.36		1.92		-95.34		-1.67		-1.47
273	4.11		-77.73		44.11		6.31		-6.06
274	68.44		-17.96		78.96		-0.30		0.19
275	70.50		-91.53		-94.57		-5.46		1.41
276	1.82		14.85		-34.49		-0.09		3.00
277	13.32		15.30		-65.87		-6.85		-4.81
278	85.19		-82.00		-63.53		4.85		8.06
279	90.14		-64.75		-90.06		8.35		1.68
280	34.40		-43.79		-19.28		-1.88		5.99
281	53.92		-40.54		-76.46		-7.90		6.89
282	4.19		85.78		97.66		8.49		2.37
283	35.49		7.71		41.03		0.53		-3.73
284	28.27		43.86		-82.83		-2.99		9.34
285	93.30		-52.62		-38.17		-1.03		4.10
286	14.05		37.22		-54.49		-4.99		-3.51
287	46.96		76.88		-11.99		7.59		1.57
288	97.70		-20.54		67.52		5.27		5.01
289	97.64		8.14		-53.51		5.21		-0.93
290	90.75		86.36		-89.95		2.16		-7.00
291	88.26		27.00		-2.89		-4.70		-6.17
292	26.61		69.29		8.74		6.12		9.50
293	86.54		96.90		29.38		5.18		4.76
294	37.31		59.14		-41.61		-4.27		-8.43
295	75.63		62.41		38.45		-9.01		-9.04
296	1.24		-66.10		-37.38		-1.80		1.97
297	82.52		-11.14		-63.14		-2.07		-0.57
298	29.67		38.15		79.25		-1.54		7.96
299	82.11		30.38		-0.74		4.64		-2.95
300	93.90		22.61		-66.44		-4.46		-6.62
301	6.41		34.06		-29.75		-8.91		-2.55
302	40.65		44.92		-99.18		0.64		0.47
303	88.28		81.87		31.93		-3.90		-8.69
304	35.98		38.03		34.28		8.65		-7.55
305	80.91		57.84		64.07		3.70		7.27
306	5.09		-65.77		26.32		-0.97		-8.95
307	92.59		57.84		-52.60		-1.00		-2.45
308	6.61		-11.73		35.91		-3.02		-2.45
309	58.67		75.89		-53.68		-5.09		8.51
310	9.79		66.96		57.22		4.56		-0.25
311	4.30		-89.03		76.96		-6.92		0.25
312	27.47		36.97		-80.59		2.80		7.85
313	98.60		95.15		-10.06		6.13		-7.27
314	91.97		70.63		86.02		-6.79		4.63
315	29.17		88.25		79.94		-1.48		9.25
316	29.46		-73.54		67.19		-4.25		7.34
317	40.55		-7.23		79.91		0.70		7.30
318	57.49		71.95		78.98		-8.25		4.51
319	15.36		24.48		67.87		3.64		6.81
320	63.31		-11.14		36.90		-2.97		1.14
321	41.42		53.04		53.77		0.34		5.82
322	49.86		37.70		-52.15		-1.06		-4.44
323	87.59		46.18		27.79		5.04		5.99
324	5.17		81.44		81.75		4.39		-7.49
325	21.11		25.69		-3.02		-1.75		0.12
326	89.83		46.31		-32.29		6.48		8.40
327	90.72		-54.48		62.17		-6.27		5.66
328	11.40		-32.12		-49.52		8.66		-0.60
329	20.87		-1.20		-43.60		-1.89		-7.57
330	58.12		-8.84		28.60		-8.25		-7.06
331	67.45		-74.02		-57.74		4.55		2.08
332	8.47		16.21		7.55		-5.98		1.98
333	43.12		-93.38		-0.40		-1.79		-3.36
334	73.58		-98.45		99.58		-0.41		-8.11
335	8.05		-79.22		-13.77		-9.29		-1.96
336	96.73		-48.95		56.00		7.77		-4.34
337	68.10		-97.49		-99.75		6.20		8.41
338	34.18		25.60		84.35		2.27		-3.52
339	26.38		82.98		-93.85		2.67		4.15
340	50.29		81.63		-70.53		0.00		-1.36
341	73.37		-17.96		-14.37		-7.98		6.68
342	86.23		-82.38		-86.70		0.30		-7.67
343	45.49		-29.33		40.95		-3.65		9.65
344	64.25		-35.44		-91.20		-6.48		-3.78
345	73.85		-38.08		-73.17		-4.26		1.90
346	98.24		-51.35		-97.45		-4.47		-3.48
347	5.71		-95.46		89.23		0.71		9.22
348	92.60		69.41		-24.52		3.49		7.91
349	91.87		-26.33		2.39		1.65		-3.03
350	11.25		-71.55		-33.59		-7.52		-3.07
351	10.85		-72.74		70.90		-8.80		-9.10
352	16.76		-24.11		9.08		-5.94		4.98
353	29.90		60.50		18.41		-6.99		5.16
354	83.50		-73.39		87.54		3.12		0.80
355	70.83		-23.70		60.69		4.03		-8.88
356	8.74		-93.60		-80.53		-2.03		7.47
357	18.23		-52.18		-26.75		-0.73		-4.33
358	58.07		32.37		-64.08		6.04		5.73
359	39.57		-85.49		59.37		1.65		4.52
360	10.78		9.32		-95.61		-9.89		2.81
361	48.96		26.82		-75.47		5.39		1.36
362	34.09		56.48		47.04		-3.03		-0.45
363	47.75		38.19		-98.33		-9.55		6.77
364	16.20		-83.48		25.68		8.47		-0.82
365	84.55		-72.54		86.10		-2.75		-9.29
366	40.35		35.32		84.55		2.20		-8.66
367	84.60		17.38		24.68		-3.74		5.97
368	65.47		9.00		-93.09		6.59		0.17
369	81.28		65.59		8.57		-8.31		-1.99
370	51.71		-96.22		-75.45		5.06		-8.68
371	13.91		-64.54		19.81		-2.29		-9.84
372	76.84		98.72		35.32		-3.02		-6.01
373	22.49		-30.44		-73.03		-0.03		8.26
374	24.67		-30.51		-70.46		8.29		8.77
375	64.57		-37.17		77.34		8.52		-0.47
376	32.42		54.42		14.26		-3.99		-1.70
377	48.10		-35.23		-65.97		-7.61		7.48
378	32.04		92.06		70.73		5.93		1.12
379	31.04		-48.08		94.70		-1.20		-2.56
380	4.60		-36.42		-54.64		-5.70		-5.04
381	81.01		37.25		-2.54		4.51		5.05
382	83.52		-83.64		-98.78		1.07		8.21
383	33.63		-40.44		-29.86		6.06		-7.45
384	98.53		-46.18		-76.54		-4.62		-6.55
385	93.34		9.63		59.70		5.99		-8.36
386	60.14		-75.86		31.74		-9.67		-8.54
387	85.03		66.81		50.52		-5.47		-3.10
388	71.98		84.39		-95.70		9.78		-8.83
389	4.99		-84.88		-70.50		-4.80		-9.21
390	40.10		-97.62		-57.14		3.07		1.73
391	78.25		91.28		84.85		-5.99		8.51
392	77.24		-30.82		83.48		-9.72		0.75
393	17.78		28.61		-29.64		-7.93		-7.22
394	60.81		98.73		87.20		-2.91		-1.12
395	49.26		-33.40		-78.33		7.81		-9.55
396	86.52		-55.74		-29.21		-3.77		8.79
397	77.88		-47.70		-81.21		9.39		-5.74
398	14.79		85.21		-13.07		1.81		4.23
399	88.81		-65.54		-93.46		-5.70		1.51
400	81.32		-82.02		-95.52		-9.42		-5.24
401	2.06		69.75		58.82		9.22		4.78
402	94.01		51.18		-68.71		-1.41		-2.83
403	99.59		-15.49		7.87		7.77		-3.82
404	15.65		16.28		77.79		4.54		5.72
405	36.27		-66.21		-12.77		-3.27		-6.19
406	40.59		82.10		2.63		9.12		-5.33
407	90.79		48.11		64.56		-6.58		-9.03
408	33.95		51.24		12.41		-9.42		6.10
409	41.51		-14.25		-99.41		6.34		1.64
410	72.86		-79.80		25.89		-1.29		5.86
411	15.60		19.37		-18.39		5.30		-8.61
412	77.37		-48.52		-34.41		6.33		9.07
413	52.15		-61.08		56.77		7.96		7.27
414	57.18		-51.90		39.22		-2.76		-3.16
415	56.67		48.83		90.69		-3.72		-6.19
416	40.39		89.93		60.26		-3.91		-2.68
417	53.01		-8.77		-66.93		-5.70		3.38
418	39.92		-30.71		-1.89		4.21		-7.53
419	51.10		-31.68		-44.78		-7.08		-1.65
420	16.61		-67.31		47.14		8.72		8.39
421	36.29		-62.96		-74.60		-0.37		-8.09
422	80.96		87.58		-82.90		-4.43		6.33
423	85.02		-30.53		-53.38		0.24		0.19
424	14.05		71.47		56.57		-7.73		6.69
425	60.12		69.80		-84.27		-1.43		-5.23
426	69.59		10.53		-53.11		-0.11		6.11
427	49.15		59.39		-84.22		-6.67		0.54
428	47.79		28.61		75.30		-7.14		-1.56
429	42.82		49.16		84.50		-1.25		5.10
430	87.94		4.09		12.97		-6.28		-1.25
431	92.08		-71.98		-51.82		9.75		1.20
432	43.90		-24.23		90.24		1.54		1.79
433	59.59		30.14		37.76		0.32		-5.90
434	86.02		42.07		5.85		-5.92		1.95
435	86.29		-66.21		26.60		1.91		-1.81
436	70.01		-57.67		-37.90		3.15		-9.27
437	58.38		75.91		73.07		-5.76		-8.54
438	40.44		50.21		-69.71		0.36		-9.79
439	29.20		40.69		78.74		-3.35		5.04
440	68.27		-51.95		90.74		1.88		0.32
441	12.05		-64.81		-24.36		6.26		-2.76
442	72.83		20.54		-23.03		-8.12		0.51
443	22.01		79.42		-21.02		-6.26		-1.81
444	42.65		-43.24		-43.50		-5.88		-8.97
445	8.99		-49.38		5.60		2.20		-9.93
446	66.30		69.74		-38.75		-8.29		9.09
447	92.47		4.83		-79.33		-5.06		3.53
448	72.05		94.47		-65.40		-3.33		-4.57
449	16.72		-49.67		-81.14		5.85		-3.30
450	34.85		-57.08		15.25		-2.47		-7.34
451	42.15		66.30		80.57		-1.12		-4.50
452	95.16		13.95		79.50		-8.87		-4.11
453	83.85		62.55		-35.79		-1.84		-9.04
454	94.50		-39.58		-37.93		-5.59		1.22
455	71.69		-30.80		-82.77		9.07		6.99
456	63.33		-81.93		33.15		3.20		-0.80
457	11.03		29.63		-7.27		7.61		3.38
458	7.47		-4.52		40.75		4.76		1.24
459	36.98		18.32		75.02		-6.78		3.85
460	41.47		-61.56		88.43		-3.40		9.24
461	69.21		34.41		82.62		-6.54		7.35
462	3.64		55.40		16.12		-2.25		6.97
463	63.64		37.25		50.81		0.60		3.17
464	92.77		31.35		6.30		-1.99		6.88
465	14.22		-70.97		-52.40		4.62		6.96
466	79.09		-17.58		-7.53		4.95		7.35
467	80.80		-97.18		94.36		-1.11		-9.65
468	34.82		-92.20		10.30		-1.88		3.72
469	93.25		18.78		5.00		3.61		-3.98
470	60.18		57.89		-2.24		-5.69		1.12
471	79.20		95.08		-40.34		8.61		-2.02
472	89.88		68.61		-64.20		9.10		-8.73
473	44.04		99.30		96.60		0.72		-7.02
474	27.07		-4.61		-86.16		-0.84		-1.74
475	62.18		-5.76		-27.97		2.19		8.06
476	46.94		-51.69		6.02		-2.29		3.84
477	42.17		6.52		-32.63		0.38		-4.99
478	18.04		-22.52		80.91		-4.72		8.83
479	40.93		47.15		-62.73		3.73		-9.38
480	68.07		95.24		91.98		4.06		-4.67
481	14.50		34.45		-90.68		-9.43		2.07
482	54.23		-69.79		-71.28		2.55		-4.80
483	58.45		-60.65		50.58		-8.03		1.54
484	68.47		-58.12		8.69		4.25		-8.28
485	27.52		65.70		16.48		-9.00		-3.31
486	31.02		-20.15		40.56		0.79		-0.90
487	30.78		52.20		-18.01		2.74		-0.59
488	16.42		-32.94		10.17		-2.58		8.60
489	4.90		26.01		-74.75		8.64		6.99
490	66.16		50.83		-38.20		7.02		1.82
491	14.02		-37.32		67.79		8.54		-4.87
492	30.58		-53.36		-38.07		4.28		-1.30
493	72.34		62.06		-16.21		-4.56		5.85
494	10.14		13.17		-52.96		-0.65		-9.32
495	49.56		-8.65		-35.01		-6.39		-0.62
496	69.46		19.75		-72.30		-5.95		2.33
497	21.69		-96.09		0.98		1.90		-7.38
498	82.29		90.60		48.39		3.00		2.74
499	84.98		69.25		-18.44		1.28		2.55
500	69.66		60.03		23.85		8.93		-7.72
501	75.91		70.65		48.47		-5.08		-8.29
502	65.49		37.37		10.55		1.03		-1.16
503	8.58		54.07		-92.85		8.17		7.22
504	12.22		-48.03		73.55		2.06		-9.44
505	88.09		-2.87		-61.11		-2.62		5.85
506	7.87		-57.59		61.60		4.27		2.23
507	27.51		31.29		96.93		-3.95		-1.07
508	15.57		78.67		-3.15		-6.87		4.57
509	53.67		68.99		-94.09		-9.94		0.29
510	37.35		-48.19		31.05		3.79		-3.04
511	88.98		29.77		96.59		-3.28		6.91
512	68.59		10.78		-52.49		-0.20		4.54
513	5.04		21.12		56.94		-6.34		3.89
514	30.70		-36.15		-51.56		8.77		-6.88
515	80.99		53.64		19.36		7.42		6.40
516	34.03		42.22		-61.28		9.85		7.32
517	31.86		-49.93		29.98		6.16		9.55
518	65.45		-66.29		-45.99		5.58		4.41
519	43.09		-6.41		-59.31		5.79		1.96
520	74.01		-3.51		-33.95		0.95		-2.39
521	85.84		-12.91		-0.77		-5.10		9.60
522	56.68		-98.55		69.08		5.79		-4.44
523	5.63		70.40		-24.34		-0.74		0.85
524	57.60		-54.77		-5.97		4.98		0.28
525	14.12		-57.71		-47.64		-2.88		2.28
526	35.97		93.05		69.18		1.92		8.06
527	74.46		-54.22		-77.25		0.70		-2.21
528	85.68		33.35		-91.28		-3.65		4.32
529	85.92		67.83		-74.10		-5.75		-0.50
530	73.45		-65.27		-49.32		-2.41		7.47
531	92.40		-34.52		-12.58		-6.62		5.25
532	26.65		-55.76		73.55		9.80		8.37
533	35.55		89.24		-36.84		9.53		-2.85
534	7.57		95.54		-88.01		-8.71		7.06
535	12.70		-20.76		-60.80		4.08		7.87
536	90.43		-89.84		-30.32		-2.64		9.17
537	20.55		85.08		-52.02		9.05		7.53
538	43.45		-1.16		71.74		1.16		-3.32
539	73.69		-69.29		-72.87		2.44		9.06
540	68.06		74.24		58.91		7.88		6.37
541	73.69		34.22		55.88		8.13		-3.89
542	40.27		48.80		63.36		7.99		0.79
543	24.18		24.93		69.64		9.76		8.87
544	68.77		-72.95		0.01		-1.76		5.06
545	31.21		2.64		-56.87		-8.89		3.93
546	3.49		96.53		-93.05		-1.22		1.36
547	64.90		-36.05		58.86		-8.32		-6.21
548	27.91		-71.65		-39.42		7.78		-7.08
549	87.08		49.31		38.56		-1.84		3.09
550	33.87		50.76		52.45		-7.80		4.86
551	90.20		-22.10		-1.31		3.09		-6.67
552	86.91		67.09		-65.77		6.68		-8.41
553	50.92		-61.23		-53.09		9.97		-3.86
554	71.32		-71.70		23.49		-0.18		9.72
555	56.94		-56.83		-34.00		6.16		8.91
556	56.87		76.47		-14.86		-1.72		-8.81
557	75.87		-23.57		-22.28		0.91		0.99
558	93.20		49.30		-88.93		8.18		5.52
559	48.85		0.16		-36.93		4.13		-8.38
560	9.78		73.40		80.66		6.55		8.49
561	31.77		95.44		-35.01		-0.93		9.32
562	61.84		-26.23		-94.75		2.25		-4.91
563	76.49		87.43		37.61		-4.46		1.22
564	61.78		34.84		-98.23		0.44		-0.73
565	67.08		-65.23		-83.34		-5.26		-8.28
566	81.14		-88.94		-60.56		1.38		-8.46
567	7.56		-35.65		-78.43		4.77		-6.35
568	98.74		86.64		-37.13		-4.87		0.46
569	24.21		-61.72		41.76		-1.00		1.71
570	96.95		10.15		99.69		-9.02		-1.80
571	41.21		45.03		-32.38		7.15		-8.42
572	10.53		-48.42		-13.45		-1.73		8.49
573	24.82		-47.31		-22.36		-4.80		-2.19
574	92.60		72.11		90.83		-2.66		-4.82
