Read 3000 bodies from file dataset_2d/bodies_2d_3000.csv
Using 8 MPI processes

Initial state:
ID	Mass		Pos_X		Pos_Y		Vel_X		Vel_Y
265	93.22		-99.93		-10.75		-4.86		1.02
266	7.96		17.08		-64.83		0.20		1.16
267	48.63		-87.34		-17.79		6.56		-6.77
268	44.82		-84.58		93.79		-9.51		-7.38
269	24.53		-11.88		-79.70		-2.14		4.40
270	58.36		6.17		88.97		5.63		1.14
271	69.73		-86.97		-16.45		-9.78		-2.23
272	99.49		46.32		39.74		-4.06		-7.94
273	22.23		-79.22		-58.92		-2.26		0.65
274	98.83		11.56		91.30		2.31		-7.19
275	11.97		-19.89		-55.38		2.57		2.26
276	36.20		-7.00		4.76		-4.50		8.14
277	6.16		21.83		-55.30		2.43		-8.35
278	84.86		23.56		-74.88		-0.93		2.56
279	90.47		-51.42		88.22		4.72		0.45
280	68.04		-92.32		-57.50		-6.01		1.17
281	41.00		-95.09		7.87		8.29		2.62
282	57.07		-28.20		0.80		-6.14		7.40
283	88.68		23.01		-94.74		5.80		-9.87
284	66.73		-50.19		12.87		-0.78		3.37
285	17.23		56.87		-15.45		-1.26		-6.66
286	51.65		-49.00		97.15		-1.48		0.54
287	55.42		94.19		-34.08		-7.14		-4.75
288	20.25		31.42		93.54		3.96		-4.81
289	15.05		-92.99		-53.00		-3.13		9.94
290	89.13		10.75		-7.67		4.70		-7.19
291	36.38		71.89		-13.80		7.02		-7.95
292	14.65		-13.56		71.12		8.34		-5.12
293	58.48		46.56		43.36		-0.16		-5.61
294	44.59		-70.53		83.88		-1.84		-0.68
295	68.39		5.55		74.14		-4.42		9.12
296	96.92		-49.78		14.89		-3.25		-8.08
297	57.58		4.47		16.21		2.88		0.07
298	92.14		18.24		72.23		-7.28		7.11
299	17.10		-16.92		92.09		3.87		-5.86
300	40.94		31.11		66.24		4.04		-9.98
301	75.21		91.76		-13.94		-7.94		2.67
302	42.61		19.96		-56.97		-6.98		6.29
303	24.07		-91.53		-62.39		7.35		8.27
304	97.40		-1.38		-7.29		-2.49		-8.37
305	25.63		-6.08		-99.96		9.00		-5.99
306	71.17		-63.68		76.29		0.95		-0.07
307	15.71		53.66		-2.12		-0.28		2.73
308	95.35		29.02		-29.17		1.49		-0.64
309	66.24		-2.40		30.09		9.11		-2.89
310	15.97		76.89		58.55		-0.31		-0.13
311	93.18		-90.93		51.27		5.19		-7.86
312	92.77		-5.71		-11.60		-7.42		2.15
313	1.31		-61.34		59.92		3.31		9.16
314	69.94		51.47		-44.67		1.91		6.42
315	48.76		62.77		-98.00		5.36		-5.65
316	48.13		29.84		-35.08		-4.13		-5.23
317	14.19		-23.05		77.07		2.35		7.44
318	49.62		-76.17		-83.85		-0.62		-3.98
319	28.96		0.69		67.90		0.30		-9.14
320	94.39		-76.21		42.61		-4.00		5.52
321	61.09		43.50		19.68		-5.07		-3.54
322	59.12		25.19		-20.80		-5.36		6.20
323	62.03		55.79		-32.28		-3.65		-1.10
324	20.13		31.92		10.20		6.35		-1.64
325	3.62		-64.87		43.51		-0.27		5.37
326	44.70		-85.22		-40.18		5.58		-9.71
327	82.75		10.69		-52.57		8.68		-5.88
328	37.74		52.87		-85.44		-9.22		9.70
329	38.01		-40.09		-78.41		8.85		-9.96
330	75.79		22.79		-33.44		9.76		-6.71
331	78.96		-47.81		-55.01		-0.21		6.27
332	32.95		14.57		27.17		-2.67		-9.46
333	28.54		58.82		-84.08		-7.16		3.27
334	95.04		-48.37		89.77		2.30		8.99
335	63.73		21.27		-69.09		-4.28		-1.66
336	77.01		85.97		-87.85		-7.39		6.61
337	7.47		-75.43		56.60		-2.16		0.22
338	86.38		74.38		34.48		9.93		-0.08
339	39.95		-35.98		-81.97		-2.38		4.28
340	51.97		38.60		-49.42		-6.59		1.45
341	59.61		-2.24		-37.77		6.13		4.28
342	87.62		46.05		46.10		-8.84		-4.39
343	67.29		20.98		27.59		1.07		5.41
344	8.02		-59.14		11.85		-7.57		-8.73
345	31.94		17.81		-74.99		4.65		1.75
346	96.53		-29.86		-24.38		6.56		-7.10
347	35.49		-63.52		-13.94		6.05		4.05
348	42.54		61.66		-38.71		-9.38		-2.79
349	60.92		39.43		-44.02		-5.37		-5.73
350	90.24		-70.92		12.32		1.76		1.42
351	71.73		28.44		-2.89		5.53		-5.63
352	65.19		-40.95		53.00		5.32		-3.18
353	5.01		-88.17		63.79		9.28		-5.40
354	100.00		-64.26		-44.78		-1.54		-2.33
355	69.05		0.75		9.27		-0.23		-0.69
356	31.03		-10.24		-42.43		-6.50		6.71
357	13.21		59.74		72.90		-0.57		3.78
358	37.99		97.39		84.79		-5.10		-0.48
359	26.04		4.59		-74.46		-2.63		4.99
360	89.56		-96.42		-67.24		-2.14		-7.76
361	88.22		-97.54		-77.67		0.60		9.78
362	73.11		81.18		16.98		-4.93		5.69
363	10.21		-45.42		17.73		4.92		-1.86
364	2.65		58.93		-29.67		-9.48		9.40
365	1.05		16.31		-28.98		-8.42		-1.88
366	80.89		40.80		60.42		4.25		-7.45
367	65.81		80.24		22.20		-4.64		9.32
368	20.96		25.19		-4.92		-4.03		5.23
369	47.25		-18.95		87.17		-5.88		-6.20
370	45.25		75.68		-75.03		9.76		0.89
371	49.09		-84.53		40.65		-3.43		-2.69
372	64.25		-5.12		-29.31		-0.17		-9.34
373	74.06		-7.95		-4.36		-1.60		5.22
374	68.14		58.04		97.09		-2.45		0.42
375	28.65		98.85		60.40		-3.22		4.62
376	56.64		-29.47		68.88		0.25		1.12
377	12.98		-58.28		31.76		-2.11		8.88
378	58.89		-93.69		51.00		-0.37		-4.23
379	52.35		-16.27		-1.70		-8.63		6.95
380	7.85		-91.25		33.38		-4.75		5.85
381	70.94		92.36		17.11		-2.13		3.77
382	23.78		-40.16		-95.15		1.44		-3.99
383	96.36		-13.38		-18.94		8.65		-4.97
384	68.50		2.78		13.94		4.65		0.84
385	94.07		-96.87		18.59		-3.42		-8.02
386	81.70		9.39		-31.46		-4.76		-2.57
387	86.70		-1.69		97.70		-7.89		4.67
388	10.78		98.36		-90.45		-6.18		0.04
389	67.67		-45.45		26.73		-6.62		-0.67
390	91.94		-51.76		37.48		-3.13		3.66
391	92.35		-24.34		-29.90		-1.58		2.32
392	77.11		-86.56		20.60		0.41		-0.60
393	3.53		56.54		-87.72		1.50		7.43
394	42.85		-29.80		97.01		3.39		1.03
395	17.81		-4.22		-38.13		2.81		3.05
396	99.19		60.67		2.71		-2.74		7.76
397	11.90		-18.14		7.82		-4.09		-7.25
398	90.65		89.29		80.18		-0.01		-7.64
399	63.73		-33.66		-19.67		-6.39		5.86
400	47.36		-14.37		96.16		2.55		2.97
401	56.59		-79.08		20.86		3.72		-3.14
402	23.13		27.67		12.72		-9.21		-2.08
403	69.90		53.81		-60.22		-7.70		7.83
404	7.68		20.60		47.58		6.90		-8.07
405	10.33		-5.06		41.28		2.44		-8.59
406	16.13		40.78		-61.82		-6.77		4.00
407	43.73		-48.94		18.90		-9.77		5.98
408	58.10		21.60		-1.56		0.65		-4.33
409	15.30		82.21		60.46		7.49		7.68
410	67.55		-38.51		-14.11		-6.64		1.17
411	94.01		41.53		17.43		5.27		-6.17
412	90.08		-81.88		16.31		1.79		-0.47
413	74.45		4.71		17.85		-8.57		1.49
414	2.38		70.55		-7.19		-7.20		-8.11
415	51.24		93.56		-30.74		0.15		-9.04
416	34.02		-57.64		-83.09		-8.47		5.12
417	68.80		-45.97		-97.88		8.21		8.07
418	58.04		-40.03		64.18		-5.69		-9.32
419	1.81		69.65		49.34		-0.25		4.86
420	21.63		-66.01		-32.57		6.21		-1.00
421	74.37		-93.67		-90.18		-2.98		5.08
422	68.75		10.59		-26.41		-7.95		-1.37
423	41.46		12.74		-39.27		-2.59		-6.24
424	5.04		21.00		77.24		-5.46		1.13
425	69.48		25.56		-62.77		9.20		-8.20
426	24.13		15.35		66.71		5.52		5.15
427	12.62		-91.17		-90.10		7.83		-7.47
428	17.01		-79.72		83.17		-6.61		-5.37
429	23.67		14.74		1.36		7.76		0.53
430	11.09		-68.52		-34.72		4.33		-5.39
431	11.13		12.17		63.81		-9.37		-2.80
432	28.69		-30.56		34.98		-2.23		-2.14
433	52.81		-69.03		-32.58		5.91		-0.03
434	67.32		-83.05		-71.01		3.96		0.18
435	48.73		-34.56		-12.28		-5.81		8.46
436	40.60		33.16		-71.15		-9.49		0.48
437	3.84		-40.13		-88.30		6.13		-4.81
438	51.18		-45.95		3.39		-7.65		2.77
439	94.69		-29.68		84.75		-0.10		-6.90
440	32.69		59.92		-72.37		8.21		2.32
441	90.11		-73.54		83.57		3.54		-3.51
442	5.43		97.32		11.68		8.16		6.68
443	79.12		-56.09		89.12		0.22		2.43
444	72.72		73.60		-1.16		0.69		3.95
445	80.33		-99.54		-90.04		7.09		6.93
446	40.38		-55.29		-50.42		2.71		9.33
447	35.14		16.78		-36.61		1.08		9.31
448	3.63		71.13		23.37		8.87		3.63
449	6.40		-77.78		36.17		5.48		-5.39
450	2.40		-72.23		19.16		5.63		-2.94
451	64.00		-39.26		-68.06		0.97		8.92
452	17.89		37.67		48.45		4.79		-6.37
453	95.63		-26.35		71.12		9.71		-2.17
454	40.61		90.71		65.21		2.00		1.65
455	97.77		-96.65		-40.62		2.24		4.57
456	86.97		80.30		-24.68		-0.85		-9.41
457	10.62		63.38		-14.02		3.69		0.19
458	99.16		-51.93		-51.26		2.63		5.69
459	42.29		-66.13		59.23		7.24		-8.27
460	20.38		-49.98		12.85		-8.25		2.12
461	58.80		-88.47		3.66		-3.62		-6.89
462	51.65		-32.40		-69.62		9.48		-6.33
463	18.42		-88.19		-59.43		8.30		0.00
464	84.15		-15.38		-74.86		-2.35		-1.72
465	73.20		25.22		-59.79		-3.76		5.71
466	39.82		82.72		-89.73		-5.39		9.68
467	19.21		-16.88		-30.57		9.54		5.40
468	16.13		-78.71		97.08		1.09		6.43
469	36.12		-47.76		-14.33		-4.38		2.61
470	51.78		52.84		-32.24		-5.99		0.65
471	72.12		-12.40		3.79		-5.40		-8.57
472	43.41		6.44		22.32		-4.42		-7.24
473	35.91		-41.67		-1.65		-4.31		8.30
474	1.19		43.67		35.85		-5.43		-2.41
475	99.40		64.08		-99.29		7.17		0.27
476	62.66		68.33		-59.41		3.16		-8.00
477	76.77		-72.95		31.87		-3.06		-0.53
478	67.77		-30.82		-34.05		-8.52		0.11
479	68.34		59.27		-5.08		9.69		-3.54
480	43.53		15.29		-43.18		7.63		2.79
481	38.03		-82.37		95.96		9.01		7.76
482	95.65		42.42		-87.07		-4.61		7.48
483	28.80		-56.31		60.54		-1.72		9.58
484	66.72		44.62		83.15		-6.87		-4.06
485	8.61		-2.87		-67.07		1.73		7.00
486	91.22		-32.13		2.42		9.53		-4.92
487	17.13		81.41		14.88		0.46		-2.82
488	40.12		75.03		-12.60		-0.98		-5.60
489	18.43		37.19		-12.89		-8.97		9.41
490	57.58		-73.08		-61.88		8.01		-3.17
491	81.93		23.41		-61.90		8.00		-9.35
492	47.56		-35.66		72.22		5.44		-3.18
493	55.24		-83.69		-74.31		-5.65		-1.99
494	68.52		-87.36		-26.66		-6.51		3.50
495	1.15		96.82		-52.27		7.16		1.49
496	22.60		-83.05		-99.99		3.84		-3.62
497	64.71		62.39		-77.69		-5.49		-8.92
498	14.45		-32.18		-70.03		-0.35		2.93
499	75.40		-26.31		30.21		-1.81		6.38
500	47.92		-25.75		-82.23		-0.16		-2.93
501	18.77		7.19		-26.65		-5.14		-9.15
502	97.27		-12.25		-76.22		-6.52		7.99
503	49.94		-30.76		26.97		8.08		3.27
504	22.74		65.19		-18.45		0.99		-6.91
505	72.76		-71.66		-69.18		2.98		6.17
506	54.02		11.54		19.00		1.87		8.49
507	46.13		95.88		31.66		-7.79		-1.99
508	64.31		-80.61		-19.47		3.05		-7.36
509	84.57		50.78		48.02		-6.43		6.38
510	81.35		-37.37		86.48		-2.00		-1.24
511	41.48		93.74		-3.33		9.37		4.93
512	95.82		2.41		10.47		-5.95		-0.21
513	42.62		28.32		90.87		0.13		5.11
514	41.81		92.59		-25.14		7.85		-1.32
515	53.87		-61.05		66.05		8.50		-0.40
516	76.17		98.12		12.74		2.65		-6.69
517	91.88		-93.13		58.58		2.15		6.57
518	27.79		-97.36		-32.44		0.16		7.96
519	54.47		-88.31		23.06		-9.04		-4.53
520	88.17		-55.45		-68.43		-8.13		0.05
521	35.66		-49.67		93.33		-4.87		8.09
522	5.45		-12.73		81.88		0.46		9.19
523	31.26		-77.15		86.33		-4.98		-6.88
524	53.78		47.05		33.40		-2.72		-4.66
525	32.55		38.61		89.74		-1.85		6.05
526	50.96		41.43		19.94		-8.49		-2.51
527	61.33		-22.92		-52.89		7.60		1.49
528	19.50		74.92		87.41		4.74		1.87
529	4.29		-96.22		95.20		5.25		8.46
530	26.57		-75.52		79.98		-5.48		1.09
531	98.43		-37.91		-52.78		3.87		9.30
532	55.61		78.00		46.09		-3.37		-3.45
533	59.78		-76.21		-38.69		-5.88		-0.94
534	5.29		-85.38		16.76		-3.23		-1.92
535	24.17		-52.85		-82.33		-2.37		5.83
536	6.14		97.87		-76.43		-1.17		-9.65
537	5.02		18.80		51.20		-4.07		-1.67
538	81.61		-5.53		94.36		8.87		-1.69
539	15.10		-12.78		19.00		9.04		6.79
540	47.81		82.10		68.66		0.01		0.79
541	18.52		-31.78		1.95		-8.59		-7.71
542	67.02		38.17		-44.81		-2.60		-9.39
543	11.81		43.88		6.31		-2.28		-8.36
544	70.41		98.60		-91.20		-3.97		-4.24
545	77.37		-30.61		36.33		-2.12		-7.75
546	51.96		-61.04		-20.37		-8.63		5.60
547	7.98		-70.32		-5.19		2.00		-8.71
548	28.91		-72.89		-7.03		-8.10		2.16
549	90.79		66.94		-82.37		3.66		-3.00
550	45.75		-32.85		75.55		-2.07		7.44
551	14.66		49.02		-4.79		-8.44		-8.12
552	53.27		3.86		52.75		-6.73		-5.30
553	86.12		-74.31		-81.00		9.87		1.12
554	59.98		66.79		-1.12		-1.35		3.83
555	24.78		-53.30		-36.49		5.89		2.44
556	78.67		30.14		14.32		4.02		-5.61
557	80.32		-67.36		71.45		-1.64		3.46
558	75.47		-26.63		67.94		8.33		-4.88
559	11.79		-1.89		43.53		-1.06		7.64
560	95.55		69.76		-50.93		-7.92		6.28
561	48.02		-7.32		-5.70		1.03		8.87
562	8.18		-47.68		82.41		-1.67		9.41
563	55.75		-32.11		22.66		0.23		-0.65
564	92.14		36.90		31.44		9.70		9.74
565	5.57		-56.45		19.91		7.42		9.88
566	83.13		-71.40		-16.32		-1.04		5.16
567	69.74		60.85		-29.69		-9.59		-7.80
568	3.78		2.16		-30.21		8.24		-8.91
569	29.54		-43.37		49.55		4.64		-0.47
570	63.35		-65.10		-44.24		-7.98		-3.35
571	66.92		21.42		29.67		-5.08		-8.96
572	24.90		9.61		90.58		-5.43		6.88
573	45.21		-23.05		-76.17		5.93		8.30
574	38.16		-49.01		-87.72		-0.74		6.43
575	9.43		-38.40		-8.31		2.57		-1.30
